sample_name	library_name	pool_name	ploidy	file_name_r1	file_name_r2	adaptor_1	adaptor_2	ref	rgid	rglb	rgpl	rgpu	rgsm
SRR1034651			2	SRR1034651_1.fastq.gz	SRR1034651_2.fastq.gz				Mtruncatula_HM335_SRR1034651		ILLUMINA		Mtruncatula_HM335
SRR1034655			2	SRR1034655_1.fastq.gz	SRR1034655_2.fastq.gz				Mtruncatula_HM336_SRR1034655		ILLUMINA		Mtruncatula_HM336
SRR1034654			2	SRR1034654_1.fastq.gz	SRR1034654_2.fastq.gz				Mtruncatula_HM338_SRR1034654		ILLUMINA		Mtruncatula_HM338
SRR1034653			2	SRR1034653_1.fastq.gz	SRR1034653_2.fastq.gz				Mtruncatula_HM339_SRR1034653		ILLUMINA		Mtruncatula_HM339
SRR1034652			2	SRR1034652_1.fastq.gz	SRR1034652_2.fastq.gz				Mtruncatula_HM337_SRR1034652		ILLUMINA		Mtruncatula_HM337
SRR1034650			2	SRR1034650_1.fastq.gz	SRR1034650_2.fastq.gz				Mtruncatula_HM124_SRR1034650		ILLUMINA		Mtruncatula_HM124
SRR1034649			2	SRR1034649_1.fastq.gz	SRR1034649_2.fastq.gz				Mtruncatula_HM095_SRR1034649		ILLUMINA		Mtruncatula_HM095
SRR1034648			2	SRR1034648_1.fastq.gz	SRR1034648_2.fastq.gz				Mtruncatula_HM095_SRR1034648		ILLUMINA		Mtruncatula_HM095
SRR1034647			2	SRR1034647_1.fastq.gz	SRR1034647_2.fastq.gz				Mtruncatula_HM325_SRR1034647		ILLUMINA		Mtruncatula_HM325
SRR1034646			2	SRR1034646_1.fastq.gz	SRR1034646_2.fastq.gz				Mtruncatula_HM325_SRR1034646		ILLUMINA		Mtruncatula_HM325
SRR1034645			2	SRR1034645_1.fastq.gz	SRR1034645_2.fastq.gz				Mtruncatula_HM120_SRR1034645		ILLUMINA		Mtruncatula_HM120
SRR1034644			2	SRR1034644_1.fastq.gz	SRR1034644_2.fastq.gz				Mtruncatula_HM115_SRR1034644		ILLUMINA		Mtruncatula_HM115
SRR1034643			2	SRR1034643_1.fastq.gz	SRR1034643_2.fastq.gz				Mtruncatula_HM115_SRR1034643		ILLUMINA		Mtruncatula_HM115
SRR1034642			2	SRR1034642_1.fastq.gz	SRR1034642_2.fastq.gz				Mtruncatula_HM084_SRR1034642		ILLUMINA		Mtruncatula_HM084
SRR1034641			2	SRR1034641_1.fastq.gz	SRR1034641_2.fastq.gz				Mtruncatula_HM084_SRR1034641		ILLUMINA		Mtruncatula_HM084
SRR1034640			2	SRR1034640_1.fastq.gz	SRR1034640_2.fastq.gz				Mtruncatula_HM302_SRR1034640		ILLUMINA		Mtruncatula_HM302
SRR1034639			2	SRR1034639_1.fastq.gz	SRR1034639_2.fastq.gz				Mtruncatula_HM302_SRR1034639		ILLUMINA		Mtruncatula_HM302
SRR1034638			2	SRR1034638_1.fastq.gz	SRR1034638_2.fastq.gz				Mtruncatula_HM091_SRR1034638		ILLUMINA		Mtruncatula_HM091
SRR1034637			2	SRR1034637_1.fastq.gz	SRR1034637_2.fastq.gz				Mtruncatula_HM099_SRR1034637		ILLUMINA		Mtruncatula_HM099
SRR1034636			2	SRR1034636_1.fastq.gz	SRR1034636_2.fastq.gz				Mtruncatula_HM099_SRR1034636		ILLUMINA		Mtruncatula_HM099
SRR1034635			2	SRR1034635_1.fastq.gz	SRR1034635_2.fastq.gz				Mtruncatula_HM067_SRR1034635		ILLUMINA		Mtruncatula_HM067
SRR1034634			2	SRR1034634_1.fastq.gz	SRR1034634_2.fastq.gz				Mtruncatula_HM067_SRR1034634		ILLUMINA		Mtruncatula_HM067
SRR1034633			2	SRR1034633_1.fastq.gz	SRR1034633_2.fastq.gz				Mtruncatula_HM300_SRR1034633		ILLUMINA		Mtruncatula_HM300
SRR1034632			2	SRR1034632_1.fastq.gz	SRR1034632_2.fastq.gz				Mtruncatula_HM300_SRR1034632		ILLUMINA		Mtruncatula_HM300
SRR1034631			2	SRR1034631_1.fastq.gz	SRR1034631_2.fastq.gz				Mtruncatula_HM089_SRR1034631		ILLUMINA		Mtruncatula_HM089
SRR1034630			2	SRR1034630_1.fastq.gz	SRR1034630_2.fastq.gz				Mtruncatula_HM098_SRR1034630		ILLUMINA		Mtruncatula_HM098
SRR1034629			2	SRR1034629_1.fastq.gz	SRR1034629_2.fastq.gz				Mtruncatula_HM055_SRR1034629		ILLUMINA		Mtruncatula_HM055
SRR1034628			2	SRR1034628_1.fastq.gz	SRR1034628_2.fastq.gz				Mtruncatula_HM055_SRR1034628		ILLUMINA		Mtruncatula_HM055
SRR1034627			2	SRR1034627_1.fastq.gz	SRR1034627_2.fastq.gz				Mtruncatula_HM292_SRR1034627		ILLUMINA		Mtruncatula_HM292
SRR1034626			2	SRR1034626_1.fastq.gz	SRR1034626_2.fastq.gz				Mtruncatula_HM074_SRR1034626		ILLUMINA		Mtruncatula_HM074
SRR1034625			2	SRR1034625_1.fastq.gz	SRR1034625_2.fastq.gz				Mtruncatula_HM074_SRR1034625		ILLUMINA		Mtruncatula_HM074
SRR1034624			2	SRR1034624_1.fastq.gz	SRR1034624_2.fastq.gz				Mtruncatula_HM097_SRR1034624		ILLUMINA		Mtruncatula_HM097
SRR1034623			2	SRR1034623_1.fastq.gz	SRR1034623_2.fastq.gz				Mtruncatula_HM097_SRR1034623		ILLUMINA		Mtruncatula_HM097
SRR1034622			2	SRR1034622_1.fastq.gz	SRR1034622_2.fastq.gz				Mtruncatula_HM327_SRR1034622		ILLUMINA		Mtruncatula_HM327
SRR1034621			2	SRR1034621_1.fastq.gz	SRR1034621_2.fastq.gz				Mtruncatula_HM327_SRR1034621		ILLUMINA		Mtruncatula_HM327
SRR1034620			2	SRR1034620_1.fastq.gz	SRR1034620_2.fastq.gz				Mtruncatula_HM122_SRR1034620		ILLUMINA		Mtruncatula_HM122
SRR1034619			2	SRR1034619_1.fastq.gz	SRR1034619_2.fastq.gz				Mtruncatula_HM122_SRR1034619		ILLUMINA		Mtruncatula_HM122
SRR1034618			2	SRR1034618_1.fastq.gz	SRR1034618_2.fastq.gz				Mtruncatula_HM069_SRR1034618		ILLUMINA		Mtruncatula_HM069
SRR1034617			2	SRR1034617_1.fastq.gz	SRR1034617_2.fastq.gz				Mtruncatula_HM069_SRR1034617		ILLUMINA		Mtruncatula_HM069
SRR1034616			2	SRR1034616_1.fastq.gz	SRR1034616_2.fastq.gz				Mtruncatula_HM139_SRR1034616		ILLUMINA		Mtruncatula_HM139
SRR1034615			2	SRR1034615_1.fastq.gz	SRR1034615_2.fastq.gz				Mtruncatula_HM139_SRR1034615		ILLUMINA		Mtruncatula_HM139
SRR1034614			2	SRR1034614_1.fastq.gz	SRR1034614_2.fastq.gz				Mtruncatula_HM096_SRR1034614		ILLUMINA		Mtruncatula_HM096
SRR1034613			2	SRR1034613_1.fastq.gz	SRR1034613_2.fastq.gz				Mtruncatula_HM096_SRR1034613		ILLUMINA		Mtruncatula_HM096
SRR1034612			2	SRR1034612_1.fastq.gz	SRR1034612_2.fastq.gz				Mtruncatula_HM326_SRR1034612		ILLUMINA		Mtruncatula_HM326
SRR1034611			2	SRR1034611_1.fastq.gz	SRR1034611_2.fastq.gz				Mtruncatula_HM326_SRR1034611		ILLUMINA		Mtruncatula_HM326
SRR1034610			2	SRR1034610_1.fastq.gz	SRR1034610_2.fastq.gz				Mtruncatula_HM121_SRR1034610		ILLUMINA		Mtruncatula_HM121
SRR1034609			2	SRR1034609_1.fastq.gz	SRR1034609_2.fastq.gz				Mtruncatula_HM066_SRR1034609		ILLUMINA		Mtruncatula_HM066
SRR1034608			2	SRR1034608_1.fastq.gz	SRR1034608_2.fastq.gz				Mtruncatula_HM066_SRR1034608		ILLUMINA		Mtruncatula_HM066
SRR1034607			2	SRR1034607_1.fastq.gz	SRR1034607_2.fastq.gz				Mtruncatula_HM324_SRR1034607		ILLUMINA		Mtruncatula_HM324
SRR1034606			2	SRR1034606_1.fastq.gz	SRR1034606_2.fastq.gz				Mtruncatula_HM324_SRR1034606		ILLUMINA		Mtruncatula_HM324
SRR1034605			2	SRR1034605_1.fastq.gz	SRR1034605_2.fastq.gz				Mtruncatula_HM314_SRR1034605		ILLUMINA		Mtruncatula_HM314
SRR1034604			2	SRR1034604_1.fastq.gz	SRR1034604_2.fastq.gz				Mtruncatula_HM314_SRR1034604		ILLUMINA		Mtruncatula_HM314
SRR1034603			2	SRR1034603_1.fastq.gz	SRR1034603_2.fastq.gz				Mtruncatula_HM308_SRR1034603		ILLUMINA		Mtruncatula_HM308
SRR1034602			2	SRR1034602_1.fastq.gz	SRR1034602_2.fastq.gz				Mtruncatula_HM308_SRR1034602		ILLUMINA		Mtruncatula_HM308
SRR1034601			2	SRR1034601_1.fastq.gz	SRR1034601_2.fastq.gz				Mtruncatula_HM301_SRR1034601		ILLUMINA		Mtruncatula_HM301
SRR1034600			2	SRR1034600_1.fastq.gz	SRR1034600_2.fastq.gz				Mtruncatula_HM301_SRR1034600		ILLUMINA		Mtruncatula_HM301
SRR1034599			2	SRR1034599_1.fastq.gz	SRR1034599_2.fastq.gz				Mtruncatula_HM330_SRR1034599		ILLUMINA		Mtruncatula_HM330
SRR1034598			2	SRR1034598_1.fastq.gz	SRR1034598_2.fastq.gz				Mtruncatula_HM319_SRR1034598		ILLUMINA		Mtruncatula_HM319
SRR1034597			2	SRR1034597_1.fastq.gz	SRR1034597_2.fastq.gz				Mtruncatula_HM293_SRR1034597		ILLUMINA		Mtruncatula_HM293
SRR1034596			2	SRR1034596_1.fastq.gz	SRR1034596_2.fastq.gz				Mtruncatula_HM293_SRR1034596		ILLUMINA		Mtruncatula_HM293
SRR1034595			2	SRR1034595_1.fastq.gz	SRR1034595_2.fastq.gz				Mtruncatula_HM286_SRR1034595		ILLUMINA		Mtruncatula_HM286
SRR1034594			2	SRR1034594_1.fastq.gz	SRR1034594_2.fastq.gz				Mtruncatula_HM286_SRR1034594		ILLUMINA		Mtruncatula_HM286
SRR1034593			2	SRR1034593_1.fastq.gz	SRR1034593_2.fastq.gz				Mtruncatula_HM322_SRR1034593		ILLUMINA		Mtruncatula_HM322
SRR1034592			2	SRR1034592_1.fastq.gz	SRR1034592_2.fastq.gz				Mtruncatula_HM322_SRR1034592		ILLUMINA		Mtruncatula_HM322
SRR1034591			2	SRR1034591_1.fastq.gz	SRR1034591_2.fastq.gz				Mtruncatula_HM313_SRR1034591		ILLUMINA		Mtruncatula_HM313
SRR1034590			2	SRR1034590_1.fastq.gz	SRR1034590_2.fastq.gz				Mtruncatula_HM313_SRR1034590		ILLUMINA		Mtruncatula_HM313
SRR1034589			2	SRR1034589_1.fastq.gz	SRR1034589_2.fastq.gz				Mtruncatula_HM307_SRR1034589		ILLUMINA		Mtruncatula_HM307
SRR1034588			2	SRR1034588_1.fastq.gz	SRR1034588_2.fastq.gz				Mtruncatula_HM307_SRR1034588		ILLUMINA		Mtruncatula_HM307
SRR1034587			2	SRR1034587_1.fastq.gz	SRR1034587_2.fastq.gz				Mtruncatula_HM299_SRR1034587		ILLUMINA		Mtruncatula_HM299
SRR1034586			2	SRR1034586_1.fastq.gz	SRR1034586_2.fastq.gz				Mtruncatula_HM299_SRR1034586		ILLUMINA		Mtruncatula_HM299
SRR1034585			2	SRR1034585_1.fastq.gz	SRR1034585_2.fastq.gz				Mtruncatula_HM329_SRR1034585		ILLUMINA		Mtruncatula_HM329
SRR1034584			2	SRR1034584_1.fastq.gz	SRR1034584_2.fastq.gz				Mtruncatula_HM298_SRR1034584		ILLUMINA		Mtruncatula_HM298
SRR1034583			2	SRR1034583_1.fastq.gz	SRR1034583_2.fastq.gz				Mtruncatula_HM298_SRR1034583		ILLUMINA		Mtruncatula_HM298
SRR1034582			2	SRR1034582_1.fastq.gz	SRR1034582_2.fastq.gz				Mtruncatula_HM291_SRR1034582		ILLUMINA		Mtruncatula_HM291
SRR1034581			2	SRR1034581_1.fastq.gz	SRR1034581_2.fastq.gz				Mtruncatula_HM291_SRR1034581		ILLUMINA		Mtruncatula_HM291
SRR1034580			2	SRR1034580_1.fastq.gz	SRR1034580_2.fastq.gz				Mtruncatula_HM285_SRR1034580		ILLUMINA		Mtruncatula_HM285
SRR1034579			2	SRR1034579_1.fastq.gz	SRR1034579_2.fastq.gz				Mtruncatula_HM285_SRR1034579		ILLUMINA		Mtruncatula_HM285
SRR1034578			2	SRR1034578_1.fastq.gz	SRR1034578_2.fastq.gz				Mtruncatula_HM318_SRR1034578		ILLUMINA		Mtruncatula_HM318
SRR1034577			2	SRR1034577_1.fastq.gz	SRR1034577_2.fastq.gz				Mtruncatula_HM312_SRR1034577		ILLUMINA		Mtruncatula_HM312
SRR1034576			2	SRR1034576_1.fastq.gz	SRR1034576_2.fastq.gz				Mtruncatula_HM312_SRR1034576		ILLUMINA		Mtruncatula_HM312
SRR1034575			2	SRR1034575_1.fastq.gz	SRR1034575_2.fastq.gz				Mtruncatula_HM306_SRR1034575		ILLUMINA		Mtruncatula_HM306
SRR1034574			2	SRR1034574_1.fastq.gz	SRR1034574_2.fastq.gz				Mtruncatula_HM306_SRR1034574		ILLUMINA		Mtruncatula_HM306
SRR1034573			2	SRR1034573_1.fastq.gz	SRR1034573_2.fastq.gz				Mtruncatula_HM334_SRR1034573		ILLUMINA		Mtruncatula_HM334
SRR1034572			2	SRR1034572_1.fastq.gz	SRR1034572_2.fastq.gz				Mtruncatula_HM334_SRR1034572		ILLUMINA		Mtruncatula_HM334
SRR1034571			2	SRR1034571_1.fastq.gz	SRR1034571_2.fastq.gz				Mtruncatula_HM328_SRR1034571		ILLUMINA		Mtruncatula_HM328
SRR1034570			2	SRR1034570_1.fastq.gz	SRR1034570_2.fastq.gz				Mtruncatula_HM328_SRR1034570		ILLUMINA		Mtruncatula_HM328
SRR1034569			2	SRR1034569_1.fastq.gz	SRR1034569_2.fastq.gz				Mtruncatula_HM297_SRR1034569		ILLUMINA		Mtruncatula_HM297
SRR1034568			2	SRR1034568_1.fastq.gz	SRR1034568_2.fastq.gz				Mtruncatula_HM297_SRR1034568		ILLUMINA		Mtruncatula_HM297
SRR1034567			2	SRR1034567_1.fastq.gz	SRR1034567_2.fastq.gz				Mtruncatula_HM290_SRR1034567		ILLUMINA		Mtruncatula_HM290
SRR1034566			2	SRR1034566_1.fastq.gz	SRR1034566_2.fastq.gz				Mtruncatula_HM290_SRR1034566		ILLUMINA		Mtruncatula_HM290
SRR1034565			2	SRR1034565_1.fastq.gz	SRR1034565_2.fastq.gz				Mtruncatula_HM284_SRR1034565		ILLUMINA		Mtruncatula_HM284
SRR1034564			2	SRR1034564_1.fastq.gz	SRR1034564_2.fastq.gz				Mtruncatula_HM284_SRR1034564		ILLUMINA		Mtruncatula_HM284
SRR1034563			2	SRR1034563_1.fastq.gz	SRR1034563_2.fastq.gz				Mtruncatula_HM317_SRR1034563		ILLUMINA		Mtruncatula_HM317
SRR1034562			2	SRR1034562_1.fastq.gz	SRR1034562_2.fastq.gz				Mtruncatula_HM311_SRR1034562		ILLUMINA		Mtruncatula_HM311
SRR1034561			2	SRR1034561_1.fastq.gz	SRR1034561_2.fastq.gz				Mtruncatula_HM311_SRR1034561		ILLUMINA		Mtruncatula_HM311
SRR1034560			2	SRR1034560_1.fastq.gz	SRR1034560_2.fastq.gz				Mtruncatula_HM305_SRR1034560		ILLUMINA		Mtruncatula_HM305
SRR1034559			2	SRR1034559_1.fastq.gz	SRR1034559_2.fastq.gz				Mtruncatula_HM305_SRR1034559		ILLUMINA		Mtruncatula_HM305
SRR1034558			2	SRR1034558_1.fastq.gz	SRR1034558_2.fastq.gz				Mtruncatula_HM333_SRR1034558		ILLUMINA		Mtruncatula_HM333
SRR1034557			2	SRR1034557_1.fastq.gz	SRR1034557_2.fastq.gz				Mtruncatula_HM333_SRR1034557		ILLUMINA		Mtruncatula_HM333
SRR1034556			2	SRR1034556_1.fastq.gz	SRR1034556_2.fastq.gz				Mtruncatula_HM323_SRR1034556		ILLUMINA		Mtruncatula_HM323
SRR1034555			2	SRR1034555_1.fastq.gz	SRR1034555_2.fastq.gz				Mtruncatula_HM323_SRR1034555		ILLUMINA		Mtruncatula_HM323
SRR1034554			2	SRR1034554_1.fastq.gz	SRR1034554_2.fastq.gz				Mtruncatula_HM296_SRR1034554		ILLUMINA		Mtruncatula_HM296
SRR1034553			2	SRR1034553_1.fastq.gz	SRR1034553_2.fastq.gz				Mtruncatula_HM296_SRR1034553		ILLUMINA		Mtruncatula_HM296
SRR1034552			2	SRR1034552_1.fastq.gz	SRR1034552_2.fastq.gz				Mtruncatula_HM289_SRR1034552		ILLUMINA		Mtruncatula_HM289
SRR1034551			2	SRR1034551_1.fastq.gz	SRR1034551_2.fastq.gz				Mtruncatula_HM289_SRR1034551		ILLUMINA		Mtruncatula_HM289
SRR1034550			2	SRR1034550_1.fastq.gz	SRR1034550_2.fastq.gz				Mtruncatula_HM283_SRR1034550		ILLUMINA		Mtruncatula_HM283
SRR1034549			2	SRR1034549_1.fastq.gz	SRR1034549_2.fastq.gz				Mtruncatula_HM283_SRR1034549		ILLUMINA		Mtruncatula_HM283
SRR1034548			2	SRR1034548_1.fastq.gz	SRR1034548_2.fastq.gz				Mtruncatula_HM316_SRR1034548		ILLUMINA		Mtruncatula_HM316
SRR1034547			2	SRR1034547_1.fastq.gz	SRR1034547_2.fastq.gz				Mtruncatula_HM310_SRR1034547		ILLUMINA		Mtruncatula_HM310
SRR1034546			2	SRR1034546_1.fastq.gz	SRR1034546_2.fastq.gz				Mtruncatula_HM310_SRR1034546		ILLUMINA		Mtruncatula_HM310
SRR1034545			2	SRR1034545_1.fastq.gz	SRR1034545_2.fastq.gz				Mtruncatula_HM304_SRR1034545		ILLUMINA		Mtruncatula_HM304
SRR1034544			2	SRR1034544_1.fastq.gz	SRR1034544_2.fastq.gz				Mtruncatula_HM304_SRR1034544		ILLUMINA		Mtruncatula_HM304
SRR1034543			2	SRR1034543_1.fastq.gz	SRR1034543_2.fastq.gz				Mtruncatula_HM332_SRR1034543		ILLUMINA		Mtruncatula_HM332
SRR1034542			2	SRR1034542_1.fastq.gz	SRR1034542_2.fastq.gz				Mtruncatula_HM332_SRR1034542		ILLUMINA		Mtruncatula_HM332
SRR1034541			2	SRR1034541_1.fastq.gz	SRR1034541_2.fastq.gz				Mtruncatula_HM321_SRR1034541		ILLUMINA		Mtruncatula_HM321
SRR1034540			2	SRR1034540_1.fastq.gz	SRR1034540_2.fastq.gz				Mtruncatula_HM321_SRR1034540		ILLUMINA		Mtruncatula_HM321
SRR1034539			2	SRR1034539_1.fastq.gz	SRR1034539_2.fastq.gz				Mtruncatula_HM295_SRR1034539		ILLUMINA		Mtruncatula_HM295
SRR1034538			2	SRR1034538_1.fastq.gz	SRR1034538_2.fastq.gz				Mtruncatula_HM295_SRR1034538		ILLUMINA		Mtruncatula_HM295
SRR1034537			2	SRR1034537_1.fastq.gz	SRR1034537_2.fastq.gz				Mtruncatula_HM288_SRR1034537		ILLUMINA		Mtruncatula_HM288
SRR1034536			2	SRR1034536_1.fastq.gz	SRR1034536_2.fastq.gz				Mtruncatula_HM288_SRR1034536		ILLUMINA		Mtruncatula_HM288
SRR1034535			2	SRR1034535_1.fastq.gz	SRR1034535_2.fastq.gz				Mtruncatula_HM282_SRR1034535		ILLUMINA		Mtruncatula_HM282
SRR1034534			2	SRR1034534_1.fastq.gz	SRR1034534_2.fastq.gz				Mtruncatula_HM282_SRR1034534		ILLUMINA		Mtruncatula_HM282
SRR1034533			2	SRR1034533_1.fastq.gz	SRR1034533_2.fastq.gz				Mtruncatula_HM315_SRR1034533		ILLUMINA		Mtruncatula_HM315
SRR1034532			2	SRR1034532_1.fastq.gz	SRR1034532_2.fastq.gz				Mtruncatula_HM309_SRR1034532		ILLUMINA		Mtruncatula_HM309
SRR1034531			2	SRR1034531_1.fastq.gz	SRR1034531_2.fastq.gz				Mtruncatula_HM309_SRR1034531		ILLUMINA		Mtruncatula_HM309
SRR1034530			2	SRR1034530_1.fastq.gz	SRR1034530_2.fastq.gz				Mtruncatula_HM303_SRR1034530		ILLUMINA		Mtruncatula_HM303
SRR1034529			2	SRR1034529_1.fastq.gz	SRR1034529_2.fastq.gz				Mtruncatula_HM303_SRR1034529		ILLUMINA		Mtruncatula_HM303
SRR1034528			2	SRR1034528_1.fastq.gz	SRR1034528_2.fastq.gz				Mtruncatula_HM331_SRR1034528		ILLUMINA		Mtruncatula_HM331
SRR1034527			2	SRR1034527_1.fastq.gz	SRR1034527_2.fastq.gz				Mtruncatula_HM320_SRR1034527		ILLUMINA		Mtruncatula_HM320
SRR1034526			2	SRR1034526_1.fastq.gz	SRR1034526_2.fastq.gz				Mtruncatula_HM320_SRR1034526		ILLUMINA		Mtruncatula_HM320
SRR1034525			2	SRR1034525_1.fastq.gz	SRR1034525_2.fastq.gz				Mtruncatula_HM294_SRR1034525		ILLUMINA		Mtruncatula_HM294
SRR1034524			2	SRR1034524_1.fastq.gz	SRR1034524_2.fastq.gz				Mtruncatula_HM294_SRR1034524		ILLUMINA		Mtruncatula_HM294
SRR1034523			2	SRR1034523_1.fastq.gz	SRR1034523_2.fastq.gz				Mtruncatula_HM287_SRR1034523		ILLUMINA		Mtruncatula_HM287
SRR1034522			2	SRR1034522_1.fastq.gz	SRR1034522_2.fastq.gz				Mtruncatula_HM287_SRR1034522		ILLUMINA		Mtruncatula_HM287
SRR1034521			2	SRR1034521_1.fastq.gz	SRR1034521_2.fastq.gz				Mtruncatula_HM280_SRR1034521		ILLUMINA		Mtruncatula_HM280
SRR1034520			2	SRR1034520_1.fastq.gz	SRR1034520_2.fastq.gz				Mtruncatula_HM280_SRR1034520		ILLUMINA		Mtruncatula_HM280
SRR1034519			2	SRR1034519_1.fastq.gz	SRR1034519_2.fastq.gz				Mtruncatula_HM278_SRR1034519		ILLUMINA		Mtruncatula_HM278
SRR1034518			2	SRR1034518_1.fastq.gz	SRR1034518_2.fastq.gz				Mtruncatula_HM278_SRR1034518		ILLUMINA		Mtruncatula_HM278
SRR1034517			2	SRR1034517_1.fastq.gz	SRR1034517_2.fastq.gz				Mtruncatula_HM273_SRR1034517		ILLUMINA		Mtruncatula_HM273
SRR1034516			2	SRR1034516_1.fastq.gz	SRR1034516_2.fastq.gz				Mtruncatula_HM273_SRR1034516		ILLUMINA		Mtruncatula_HM273
SRR1034515			2	SRR1034515_1.fastq.gz	SRR1034515_2.fastq.gz				Mtruncatula_HM267_SRR1034515		ILLUMINA		Mtruncatula_HM267
SRR1034514			2	SRR1034514_1.fastq.gz	SRR1034514_2.fastq.gz				Mtruncatula_HM267_SRR1034514		ILLUMINA		Mtruncatula_HM267
SRR1034513			2	SRR1034513_1.fastq.gz	SRR1034513_2.fastq.gz				Mtruncatula_HM254_SRR1034513		ILLUMINA		Mtruncatula_HM254
SRR1034512			2	SRR1034512_1.fastq.gz	SRR1034512_2.fastq.gz				Mtruncatula_HM254_SRR1034512		ILLUMINA		Mtruncatula_HM254
SRR1034511			2	SRR1034511_1.fastq.gz	SRR1034511_2.fastq.gz				Mtruncatula_HM248_SRR1034511		ILLUMINA		Mtruncatula_HM248
SRR1034510			2	SRR1034510_1.fastq.gz	SRR1034510_2.fastq.gz				Mtruncatula_HM248_SRR1034510		ILLUMINA		Mtruncatula_HM248
SRR1034509			2	SRR1034509_1.fastq.gz	SRR1034509_2.fastq.gz				Mtruncatula_HM246_SRR1034509		ILLUMINA		Mtruncatula_HM246
SRR1034508			2	SRR1034508_1.fastq.gz	SRR1034508_2.fastq.gz				Mtruncatula_HM246_SRR1034508		ILLUMINA		Mtruncatula_HM246
SRR1034507			2	SRR1034507_1.fastq.gz	SRR1034507_2.fastq.gz				Mtruncatula_HM275_SRR1034507		ILLUMINA		Mtruncatula_HM275
SRR1034506			2	SRR1034506_1.fastq.gz	SRR1034506_2.fastq.gz				Mtruncatula_HM275_SRR1034506		ILLUMINA		Mtruncatula_HM275
SRR1034505			2	SRR1034505_1.fastq.gz	SRR1034505_2.fastq.gz				Mtruncatula_HM275_SRR1034505		ILLUMINA		Mtruncatula_HM275
SRR1034504			2	SRR1034504_1.fastq.gz	SRR1034504_2.fastq.gz				Mtruncatula_HM258_SRR1034504		ILLUMINA		Mtruncatula_HM258
SRR1034503			2	SRR1034503_1.fastq.gz	SRR1034503_2.fastq.gz				Mtruncatula_HM258_SRR1034503		ILLUMINA		Mtruncatula_HM258
SRR1034502			2	SRR1034502_1.fastq.gz	SRR1034502_2.fastq.gz				Mtruncatula_HM258_SRR1034502		ILLUMINA		Mtruncatula_HM258
SRR1034501			2	SRR1034501_1.fastq.gz	SRR1034501_2.fastq.gz				Mtruncatula_HM276_SRR1034501		ILLUMINA		Mtruncatula_HM276
SRR1034500			2	SRR1034500_1.fastq.gz	SRR1034500_2.fastq.gz				Mtruncatula_HM276_SRR1034500		ILLUMINA		Mtruncatula_HM276
SRR1034499			2	SRR1034499_1.fastq.gz	SRR1034499_2.fastq.gz				Mtruncatula_HM276_SRR1034499		ILLUMINA		Mtruncatula_HM276
SRR1034498			2	SRR1034498_1.fastq.gz	SRR1034498_2.fastq.gz				Mtruncatula_HM269_SRR1034498		ILLUMINA		Mtruncatula_HM269
SRR1034497			2	SRR1034497_1.fastq.gz	SRR1034497_2.fastq.gz				Mtruncatula_HM269_SRR1034497		ILLUMINA		Mtruncatula_HM269
SRR1034496			2	SRR1034496_1.fastq.gz	SRR1034496_2.fastq.gz				Mtruncatula_HM269_SRR1034496		ILLUMINA		Mtruncatula_HM269
SRR1034495			2	SRR1034495_1.fastq.gz	SRR1034495_2.fastq.gz				Mtruncatula_HM268_SRR1034495		ILLUMINA		Mtruncatula_HM268
SRR1034494			2	SRR1034494_1.fastq.gz	SRR1034494_2.fastq.gz				Mtruncatula_HM268_SRR1034494		ILLUMINA		Mtruncatula_HM268
SRR1034493			2	SRR1034493_1.fastq.gz	SRR1034493_2.fastq.gz				Mtruncatula_HM268_SRR1034493		ILLUMINA		Mtruncatula_HM268
SRR1034492			2	SRR1034492_1.fastq.gz	SRR1034492_2.fastq.gz				Mtruncatula_HM266_SRR1034492		ILLUMINA		Mtruncatula_HM266
SRR1034491			2	SRR1034491_1.fastq.gz	SRR1034491_2.fastq.gz				Mtruncatula_HM266_SRR1034491		ILLUMINA		Mtruncatula_HM266
SRR1034490			2	SRR1034490_1.fastq.gz	SRR1034490_2.fastq.gz				Mtruncatula_HM266_SRR1034490		ILLUMINA		Mtruncatula_HM266
SRR1034489			2	SRR1034489_1.fastq.gz	SRR1034489_2.fastq.gz				Mtruncatula_HM262_SRR1034489		ILLUMINA		Mtruncatula_HM262
SRR1034488			2	SRR1034488_1.fastq.gz	SRR1034488_2.fastq.gz				Mtruncatula_HM262_SRR1034488		ILLUMINA		Mtruncatula_HM262
SRR1034487			2	SRR1034487_1.fastq.gz	SRR1034487_2.fastq.gz				Mtruncatula_HM262_SRR1034487		ILLUMINA		Mtruncatula_HM262
SRR1034486			2	SRR1034486_1.fastq.gz	SRR1034486_2.fastq.gz				Mtruncatula_HM261_SRR1034486		ILLUMINA		Mtruncatula_HM261
SRR1034485			2	SRR1034485_1.fastq.gz	SRR1034485_2.fastq.gz				Mtruncatula_HM261_SRR1034485		ILLUMINA		Mtruncatula_HM261
SRR1034484			2	SRR1034484_1.fastq.gz	SRR1034484_2.fastq.gz				Mtruncatula_HM261_SRR1034484		ILLUMINA		Mtruncatula_HM261
SRR1034483			2	SRR1034483_1.fastq.gz	SRR1034483_2.fastq.gz				Mtruncatula_HM260_SRR1034483		ILLUMINA		Mtruncatula_HM260
SRR1034482			2	SRR1034482_1.fastq.gz	SRR1034482_2.fastq.gz				Mtruncatula_HM260_SRR1034482		ILLUMINA		Mtruncatula_HM260
