"Pop","ID","Lat","Long","Alt"
"PET_24","PET0531",37.37939,-97.8877,415
"PET_24","PET0532",37.37939,-97.8877,415
"PET_24","PET0533",37.37939,-97.8877,415
"PET_24","PET0534",37.37939,-97.8877,415
"PET_24","PET0535",37.37939,-97.8877,415
"PET_24","PET0536",37.37939,-97.8877,415
"PET_24","PET0537",37.37939,-97.8877,415
"PET_24","PET0538",37.37939,-97.8877,415
"PET_24","PET0798",37.37939,-97.8877,415
"PET_24","PET0799",37.37939,-97.8877,415
"PET_25","PET0539",36.83371,-98.6481,415
"PET_25","PET0540",36.83371,-98.6481,415
"PET_25","PET0541",36.83371,-98.6481,415
"PET_25","PET0542",36.83371,-98.6481,415
"PET_25","PET0543",36.83371,-98.6481,415
"PET_25","PET0544",36.83371,-98.6481,415
"PET_25","PET0545",36.83371,-98.6481,415
"PET_25","PET0546",36.83371,-98.6481,415
"PET_25","PET0547",36.83371,-98.6481,415
"PET_25","PET0548",36.83371,-98.6481,415
"PET_26","PET0549",36.56341,-98.88941,465
"PET_26","PET0550",36.56341,-98.88941,465
"PET_26","PET0551",36.56341,-98.88941,465
"PET_26","PET0552",36.56341,-98.88941,465
"PET_26","PET0553",36.56341,-98.88941,465
"PET_26","PET0554",36.56341,-98.88941,465
"PET_26","PET0555",36.56341,-98.88941,465
"PET_26","PET0556",36.56341,-98.88941,465
"PET_26","PET0557",36.56341,-98.88941,465
"PET_26","PET0558",36.56341,-98.88941,465
"PET_27","PET0559",36.558,-98.89537,470
"PET_27","PET0560",36.558,-98.89537,470
"PET_27","PET0561",36.558,-98.89537,470
"PET_27","PET0562",36.558,-98.89537,470
"PET_27","PET0563",36.558,-98.89537,470
"PET_27","PET0564",36.558,-98.89537,470
"PET_27","PET0565",36.558,-98.89537,470
"PET_27","PET0566",36.558,-98.89537,470
"PET_27","PET0567",36.558,-98.89537,470
"PET_27","PET0568",36.558,-98.89537,470
"PET_28","PET0569",36.79928,-98.24968,350
"PET_28","PET0570",36.79928,-98.24968,350
"PET_28","PET0571",36.79928,-98.24968,350
"PET_28","PET0572",36.79928,-98.24968,350
"PET_28","PET0573",36.79928,-98.24968,350
"PET_28","PET0574",36.79928,-98.24968,350
"PET_28","PET0575",36.79928,-98.24968,350
"PET_28","PET0576",36.79928,-98.24968,350
"PET_28","PET0577",36.79928,-98.24968,350
"PET_28","PET0578",36.79928,-98.24968,350
"PET_29","PET0579",36.9134,-99.23544,480
"PET_29","PET0580",36.9134,-99.23544,480
"PET_29","PET0581",36.9134,-99.23544,480
"PET_29","PET0582",36.9134,-99.23544,480
"PET_29","PET0583",36.9134,-99.23544,480
"PET_29","PET0584",36.9134,-99.23544,480
"PET_29","PET0585",36.9134,-99.23544,480
"PET_29","PET0586",36.9134,-99.23544,480
"PET_29","PET0587",36.9134,-99.23544,480
"PET_29","PET0588",36.9134,-99.23544,480
"PET_30","PET0589",36.40753,-99.55589,660
"PET_30","PET0590",36.40753,-99.55589,660
"PET_30","PET0591",36.40753,-99.55589,660
"PET_30","PET0592",36.40753,-99.55589,660
"PET_30","PET0593",36.40753,-99.55589,660
"PET_30","PET0594",36.40753,-99.55589,660
"PET_30","PET0595",36.40753,-99.55589,660
"PET_30","PET0596",36.40753,-99.55589,660
"PET_30","PET0597",36.40753,-99.55589,660
"PET_30","PET0598",36.40753,-99.55589,660
"PET_31","PET0599",35.19473,-100.72366,900
"PET_31","PET0600",35.19473,-100.72366,900
"PET_31","PET0601",35.19473,-100.72366,900
"PET_31","PET0602",35.19473,-100.72366,900
"PET_31","PET0603",35.19473,-100.72366,900
"PET_31","PET0604",35.19473,-100.72366,900
"PET_31","PET0605",35.19473,-100.72366,900
"PET_31","PET0606",35.19473,-100.72366,900
"PET_31","PET0607",35.19473,-100.72366,900
"PET_31","PET0608",35.19473,-100.72366,900
"PET_32","PET0609",31.74298,-110.68913,1475
"PET_32","PET0610",31.74298,-110.68913,1475
"PET_32","PET0611",31.74298,-110.68913,1475
"PET_32","PET0612",31.74298,-110.68913,1475
"PET_32","PET0613",31.74298,-110.68913,1475
"PET_32","PET0614",31.74298,-110.68913,1475
"PET_32","PET0615",31.74298,-110.68913,1475
"PET_32","PET0616",31.74298,-110.68913,1475
"PET_32","PET0617",31.74298,-110.68913,1475
"PET_32","PET0800",31.74298,-110.68913,1475
"PET_33","PET0618",31.47593,-110.25758,1440
"PET_33","PET0619",31.47593,-110.25758,1440
"PET_33","PET0620",31.47593,-110.25758,1440
"PET_33","PET0621",31.47593,-110.25758,1440
"PET_33","PET0622",31.47593,-110.25758,1440
"PET_33","PET0623",31.47593,-110.25758,1440
"PET_33","PET0624",31.47593,-110.25758,1440
"PET_33","PET0625",31.47593,-110.25758,1440
"PET_33","PET0626",31.47593,-110.25758,1440
"PET_33","PET0627",31.47593,-110.25758,1440
"PET_34","PET0628",31.38092,-110.06893,1315
"PET_34","PET0629",31.38092,-110.06893,1315
"PET_34","PET0630",31.38092,-110.06893,1315
"PET_34","PET0631",31.38092,-110.06893,1315
"PET_34","PET0632",31.38092,-110.06893,1315
"PET_34","PET0633",31.38092,-110.06893,1315
"PET_34","PET0634",31.38092,-110.06893,1315
"PET_34","PET0635",31.38092,-110.06893,1315
"PET_34","PET0636",31.38092,-110.06893,1315
"PET_34","PET0637",31.38092,-110.06893,1315
"PET_35","PET0638",31.68887,-109.1337,1345
"PET_35","PET0639",31.68887,-109.1337,1345
"PET_35","PET0640",31.68887,-109.1337,1345
"PET_35","PET0641",31.68887,-109.1337,1345
"PET_35","PET0642",31.68887,-109.1337,1345
"PET_35","PET0643",31.68887,-109.1337,1345
"PET_35","PET0644",31.68887,-109.1337,1345
"PET_35","PET0645",31.68887,-109.1337,1345
"PET_35","PET0646",31.68887,-109.1337,1345
"PET_35","PET0647",31.68887,-109.1337,1345
"PET_36","PET0648",32.19631,-107.68668,1300
"PET_36","PET0649",32.19631,-107.68668,1300
"PET_36","PET0650",32.19631,-107.68668,1300
"PET_36","PET0651",32.19631,-107.68668,1300
"PET_36","PET0652",32.19631,-107.68668,1300
"PET_36","PET0653",32.19631,-107.68668,1300
"PET_36","PET0654",32.19631,-107.68668,1300
"PET_36","PET0655",32.19631,-107.68668,1300
"PET_36","PET0656",32.19631,-107.68668,1300
"PET_36","PET0657",32.19631,-107.68668,1300
"PET_37","PET0658",31.8201,-107.38806,1250
"PET_37","PET0659",31.8201,-107.38806,1250
"PET_37","PET0660",31.8201,-107.38806,1250
"PET_37","PET0661",31.8201,-107.38806,1250
"PET_37","PET0662",31.8201,-107.38806,1250
"PET_37","PET0663",31.8201,-107.38806,1250
"PET_37","PET0664",31.8201,-107.38806,1250
