Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Populus trichocarpa,GW,Ptrichocharpa_GW62,,,47.07,-122.7,93,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW95,,,47.12,-122.2,61,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW48,,,47.53,-121.58,273,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW49,,,47.53,-121.58,273,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW50,,,47.53,-121.58,273,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW47,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW64,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW65,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW66,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW68,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW69,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW70,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW71,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,GW,Ptrichocharpa_GW72,,,48.72,-121.2,91,Holliday,Capture
Populus trichocarpa,HA,Ptrichocharpa_HA05,,,49.77,-122.22,64,Holliday,Capture
Populus trichocarpa,HA,Ptrichocharpa_HA08,,,49.77,-122.22,64,Holliday,Capture
Populus trichocarpa,HA,Ptrichocharpa_HA00,,,50.03,-122.53,213,Holliday,Capture
Populus trichocarpa,HB,Ptrichocharpa_HB02,,,40.72,-124.22,0,Holliday,Capture
Populus trichocarpa,HB,Ptrichocharpa_HB04,,,40.72,-124.22,0,Holliday,Capture
Populus trichocarpa,HB,Ptrichocharpa_HB06,,,40.72,-124.22,0,Holliday,Capture
Populus trichocarpa,HB,Ptrichocharpa_HB08,,,40.72,-124.22,0,Holliday,Capture
Populus trichocarpa,HB,Ptrichocharpa_HB09,,,40.72,-124.22,0,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE00,,,49.28,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE01,,,49.28,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE04,,,49.28,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE05,,,49.28,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE08,,,49.28,-121.67,33,Holliday,Capture
