Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_06,ARG0057,,,29.27191,-97.66967,100,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_06,ARG0058,,,29.27191,-97.66967,100,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_06,ARG0059,,,29.27191,-97.66967,100,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_06,ARG0060,,,29.27191,-97.66967,100,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0061,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0062N,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0063,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0064,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0065,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0066,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0067,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0068,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0069,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_07,ARG0070,,,28.70013,-97.38772,50,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0071,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0072,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0073,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0074,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0075,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0076,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0077,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0078,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus argophyllus,ARG_08,ARG0079,,,28.73672,-97.03155,20,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
