Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Medicago truncatula,PRT176-12,Mtruncatula_HM098,Portugal,,37.153,-7.726,,Tiffin,WGS
Medicago truncatula,SA02840,Mtruncatula_HM099,Cyprus,,35,33,,Tiffin,WGS
Medicago truncatula,SA09137,Mtruncatula_HM105,Algeria,,34.833,-0.167,,Tiffin,WGS
Medicago truncatula,SA09434,Mtruncatula_HM106,Tunisia,,35.833,9.2,,Tiffin,WGS
Medicago truncatula,SA09670,Mtruncatula_HM107,Algeria,,34.833,-1.35,,Tiffin,WGS
Medicago truncatula,SA09715,Mtruncatula_HM108,Tunisia,,35.75,8.517,,Tiffin,WGS
Medicago truncatula,SA11959,Mtruncatula_HM109,Israel,,33,35,,Tiffin,WGS
Medicago truncatula,SA27192,Mtruncatula_HM111,Italy,,41.3,17.783,,Tiffin,WGS
Medicago truncatula,SA28097,Mtruncatula_HM112,Cyprus,,34,33,,Tiffin,WGS
Medicago truncatula,CRE009-A,Mtruncatula_HM114,Crete,,35.035,25.935,,Tiffin,WGS
Medicago truncatula,Cyprus_C,Mtruncatula_HM115,Cyprus,,35.1,33.4,,Tiffin,WGS
Medicago truncatula,ESP031-A,Mtruncatula_HM117,Spain,,37.5,-1.991,,Tiffin,WGS
Medicago truncatula,ESP043-B,Mtruncatula_HM118,Spain,,36.42,-5.125,,Tiffin,WGS
Medicago truncatula,ESP050-B,Mtruncatula_HM119,Spain,,37.06,-5.808,,Tiffin,WGS
Medicago truncatula,ESP095-C,Mtruncatula_HM120,Spain,,36.986,-2.914,,Tiffin,WGS
Medicago truncatula,ESP104-A,Mtruncatula_HM121,Spain,,37.946,-4.525,,Tiffin,WGS
Medicago truncatula,Esp159-11,Mtruncatula_HM122,Spain,,37.424,-4.755,,Tiffin,WGS
Medicago truncatula,Esp165-D,Mtruncatula_HM124,Spain,,36.685,-4.793,,Tiffin,WGS
Medicago truncatula,ESP175-A,Mtruncatula_HM125,Spain,,37.284,-7.122,,Tiffin,WGS
Medicago truncatula,F20015-L,Mtruncatula_HM126,Corsica,,42.084,9.369,,Tiffin,WGS
Medicago truncatula,F20025-F,Mtruncatula_HM127,Corsica,,42.756,9.451,,Tiffin,WGS
Medicago truncatula,F20058-6,Mtruncatula_HM128,Corsica,,41.405,9.127,,Tiffin,WGS
Medicago truncatula,F20069-A,Mtruncatula_HM129,Corsica,,42.592,8.908,,Tiffin,WGS
Medicago truncatula,F20069-C,Mtruncatula_HM130,Corsica,,42.592,8.908,,Tiffin,WGS
Medicago truncatula,F34042-D,Mtruncatula_HM131,France,,43.676,3.767,,Tiffin,WGS
Medicago truncatula,GRC098-A,Mtruncatula_HM133,Greece,,38.203,22.138,,Tiffin,WGS
Medicago truncatula,SA02084,Mtruncatula_HM134,Greece,,37.55,25.133,,Tiffin,WGS
Medicago truncatula,SA02748,Mtruncatula_HM135,Israel,,32.8,35.533,,Tiffin,WGS
