Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,
Arabidopsis thaliana,,Athal_BARR-A,France,14,44.2024,1.7675,174,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BAZI-A,France,16,43.4536,1.6207,166,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BELC-A,France,16,44.3875,2.3361,415,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BELC-B,France,16,44.3875,2.3368,412,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BELC-C,France,15,44.3892,2.3366,453,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BELL-A,France,16,43.7903,1.1065,229,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BERNA-A,France,16,43.1622,0.1114,394,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BESS-A,France,16,44.5264,2.7301,352,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BOULO-A,France,16,43.2891,0.6398,339,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BROU-A,France,16,43.9993,2.6217,281,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BROU-B,France,14,44.0331,2.6387,678,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BROU-C,France,16,44.0333,2.6387,678,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BULA-A,France,16,43.0398,0.2773,491,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_BULE-B,France,12,42.9106,1.2481,525,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CAMA-C,France,16,43.8249,2.8817,397,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CAMA-D,France,15,43.8237,2.881,393,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CAMA-E,France,16,43.8249,2.8817,397,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CAPE-A,France,16,44.1085,1.9902,322,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CARL-A,France,16,43.1511,1.3923,385,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CASS-A,France,16,44.1765,2.5182,616,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CAST-A,France,16,43.6985,1.4279,126,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CASTI-A,France,16,42.9205,1.0341,574,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CAZA-B,France,16,42.8315,0.4201,1140,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CEPE-A,France,16,43.7552,1.436,125,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CERN-A,France,15,44.0119,2.9665,406,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CERN-B,France,16,44.0147,2.9679,407,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CHEI-A,France,16,43.0137,0.8671,603,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CIER-A,France,16,42.8533,0.602,594,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CIER-B,France,16,42.86,0.6004,667,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CIER-C,France,16,42.8602,0.6011,656,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CINT-A,France,16,43.3055,1.5204,204,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CINT-B,France,16,43.3056,1.5207,204,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CLAR-A,France,16,43.4648,1.219,218,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CLAR-B,France,16,43.4653,1.2186,218,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CLAR-C,France,16,43.4641,1.218,218,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_COLO-A,France,16,44.3469,2.3402,670,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_COLO-B,France,16,44.3477,2.3397,664,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_COLO-C,France,16,44.3481,2.3397,664,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_COMT-A,France,16,44.5407,2.6022,558,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_CRAN-A,France,13,44.5298,2.2605,318,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_DAMI-A,France,8,43.6545,1.9776,143,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_DAMI-B,France,12,43.6545,1.9776,143,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_DAMI-C,France,12,43.6545,1.9776,143,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_DECA-A,France,16,44.1999,1.7719,234,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_DIEU-A,France,14,44.0598,1.221,91,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_ESPE-B,France,16,43.6933,2.5346,573,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_FAYA-A,France,16,43.8021,2.9517,457,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_FERR-A,France,16,43.6577,2.4437,541,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_GAIL-A,France,16,43.9089,1.9006,144,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_GAIL-B,France,16,43.909,1.9011,144,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_GREZ-A,France,16,42.8769,0.3497,740,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_JACO-A,France,10,42.9058,1.4065,990,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_JACO-C,France,16,42.9058,1.4065,990,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_JULI-A,France,16,44.5226,2.3635,407,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_JUZE-A,France,16,43.4488,1.7905,235,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_JUZET-A,France,16,42.9777,0.7564,571,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_JUZET-B,France,16,42.9774,0.7555,576,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_JUZET-C,France,16,42.9774,0.7555,576,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LABA-A,France,16,43.4516,1.4005,165,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LABA-B,France,16,43.4509,1.4012,165,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LABA-C,France,16,43.4515,1.3994,165,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LABA-D,France,16,43.458,1.3811,172,Roux,PoolSeq,
