Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Arabidopsis thaliana,,Athaliana_SWE_6252,Sweden,,55.5796,14.3336,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6255,Sweden,,55.5796,14.334,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6258,Sweden,,55.5796,14.3336,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6268,Sweden,,55.5796,14.3336,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6276,Sweden,,55.5796,14.3336,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6284,Sweden,,55.5796,14.3336,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6413,Sweden,,56.06,13.97,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6900,Sweden,,63.324,18.484,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6901,Sweden,,63.324,18.484,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6913,Sweden,,62.877,18.177,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6917,Sweden,,63.0165,18.3174,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6918,Sweden,,63.0165,18.3174,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6973,Sweden,,56.0648,13.9707,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_6974,Sweden,,56.0648,13.9707,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_7354,Sweden,,56.5,14.9,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_7516,Sweden,,55.58,14.334,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_7517,Sweden,,55.58,14.334,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8222,Sweden,,56.0328,14.775,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8227,Sweden,,62.7989,17.9103,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8230,Sweden,,56.68,16.5,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8231,Sweden,,56.3,16,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8234,Sweden,,56.4606,15.8127,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8237,Sweden,,55.8,13.1,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8240,Sweden,,55.705,13.196,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8241,Sweden,,55.9473,13.821,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8242,Sweden,,56.1494,15.7884,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8247,Sweden,,56.07,13.74,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8249,Sweden,,57.7,15.8,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8256,Sweden,,56.4,12.9,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8258,Sweden,,56.4,12.9,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8259,Sweden,,56.4,12.9,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8283,Sweden,,55.76,14.12,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8306,Sweden,,56.1,13.74,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8307,Sweden,,56.1,13.74,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8326,Sweden,,56.0328,14.775,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8334,Sweden,,55.71,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8335,Sweden,,55.71,13.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8351,Sweden,,60.25,18.37,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8369,Sweden,,55.6942,13.4504,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8376,Sweden,,62.69,18,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8386,Sweden,,58.9,11.2,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8387,Sweden,,59,18,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8422,Sweden,,56.06,14.29,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8426,Sweden,,56.06,13.97,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_8427,Sweden,,56.0648,13.9707,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9057,Sweden,,56.1,13.9167,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9058,Sweden,,57.75,16.6333,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9321,Sweden,,62.8622,18.336,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9323,Sweden,,62.8622,18.336,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9332,Sweden,,62.8698,18.381,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9336,Sweden,,62.8794,18.4473,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9339,Sweden,,57.7133,15.0689,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9343,Sweden,,57.3089,18.1512,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9352,Sweden,,57.2608,16.3675,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9353,Sweden,,57.2608,16.3675,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9363,Sweden,,62.9147,18.4045,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9369,Sweden,,57.6781,14.9986,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9370,Sweden,,57.6781,14.9986,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9371,Sweden,,63.016,18.3175,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9380,Sweden,,55.7488,13.3742,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9381,Sweden,,55.8106,14.2091,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9382,Sweden,,55.8106,14.2091,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9383,Sweden,,55.8106,14.2091,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9386,Sweden,,62.806,18.1896,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9388,Sweden,,62.806,18.1896,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9390,Sweden,,57.3263,15.8979,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9391,Sweden,,57.3263,15.8979,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9392,Sweden,,57.3263,15.8979,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9394,Sweden,,56.5804,16.4063,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9395,Sweden,,57.5089,15.0105,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9399,Sweden,,55.4234,13.9905,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9402,Sweden,,57.8765,14.8549,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9404,Sweden,,55.7491,13.399,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9405,Sweden,,55.7491,13.399,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9407,Sweden,,55.7491,13.399,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9408,Sweden,,56.047,13.9519,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9409,Sweden,,56.0573,14.302,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9412,Sweden,,57.2746,16.1494,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9413,Sweden,,57.2746,16.1494,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9416,Sweden,,57.7215,18.3837,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9421,Sweden,,55.9745,14.3997,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9427,Sweden,,62.8815,18.4055,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9433,Sweden,,62.9513,18.2763,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9436,Sweden,,56.1633,14.6806,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9437,Sweden,,56.1633,14.6806,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9442,Sweden,,55.5678,14.3398,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9450,Sweden,,57.2545,18.2109,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9451,Sweden,,57.2545,18.2109,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9452,Sweden,,57.2545,18.2109,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9453,Sweden,,57.8009,18.5162,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9454,Sweden,,57.8009,18.5162,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9455,Sweden,,57.8009,18.5162,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9470,Sweden,,57.6511,14.8043,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9471,Sweden,,56.0648,13.9707,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9476,Sweden,,55.5796,14.3336,,Weigel,WGS
Arabidopsis thaliana,,Athaliana_SWE_9481,Sweden,,55.4242,13.8484,,Weigel,WGS
