## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
NON_ZERO_REGIONS	102438791	4.03674	6.930631	1	0	0	0.01783	0	0.000419	0.018023	0.052846	0.042701	0.131819	1	0.238655	0.117653	0.061024	0.029271	0.013075	0.006183	0.002421	0.001589	0.001167	0.000872	0.00066	0.000516	0.000429	4.03674	4.03674	4.03674	0.647373	5	Pobovata_KRA_7
WHOLE_GENOME	12018808399	0.045905	0.927328	0	0	0	0.017365	0	0.000431	0.021011	0.041801	0.023307	0.103914	0.009488	0.002468	0.001394	0.000875	0.000549	0.000334	0.000195	0.000061	0.000021	0.000011	0.000007	0.000005	0.000004	0.000004	?	?	?	0.006232	0	Pobovata_KRA_8
NON_ZERO_REGIONS	114033340	4.83827	8.212692	2	1	0	0.017365	0	0.000431	0.021011	0.041801	0.023307	0.103914	1	0.260136	0.146922	0.092177	0.057888	0.035206	0.020524	0.006411	0.002257	0.001126	0.000735	0.000551	0.000446	0.00037	4.83827	4.83827	4.83827	0.64853	5	Pobovata_KRA_8
WHOLE_GENOME	12018808399	0.046813	0.936093	0	0	0	0.019189	0	0.000451	0.020552	0.045075	0.020413	0.105681	0.01002	0.002513	0.001404	0.000875	0.000546	0.000328	0.000187	0.000057	0.000021	0.000012	0.000008	0.000006	0.000005	0.000004	?	?	?	0.006549	0	Pobovata_KRA_9
NON_ZERO_REGIONS	120430330	4.671917	8.114344	1	0	0	0.019189	0	0.000451	0.020552	0.045075	0.020413	0.105681	1	0.25075	0.14007	0.087342	0.054524	0.03272	0.018697	0.00567	0.002145	0.001172	0.000804	0.000618	0.000501	0.000421	4.671917	4.671917	4.671917	0.644924	4	Pobovata_KRA_9
WHOLE_GENOME	12018808399	0.034776	0.728066	0	0	0	0.015962	0	0.000382	0.018941	0.054976	0.019491	0.109752	0.007932	0.002045	0.001062	0.000595	0.000317	0.000155	0.000072	0.000018	0.000008	0.000005	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005278	0	Pobovata_OKT_10
NON_ZERO_REGIONS	95327385	4.384591	6.910859	2	1	0	0.015962	0	0.000382	0.018941	0.054976	0.019491	0.109752	1	0.257817	0.133919	0.074989	0.039916	0.019582	0.009139	0.002318	0.001036	0.000651	0.000478	0.00038	0.000316	0.000277	4.384591	4.384591	4.384591	0.657786	5	Pobovata_OKT_10
WHOLE_GENOME	12018808399	0.022432	0.502662	0	0	0	0.017258	0	0.000382	0.019457	0.056719	0.01127	0.105087	0.006464	0.001442	0.000581	0.000221	0.000076	0.000027	0.000013	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	0.000001	?	?	?	0.004199	0	Pobovata_OKT_11
NON_ZERO_REGIONS	77689705	3.470356	5.207975	1	0	0	0.017258	0	0.000382	0.019457	0.056719	0.01127	0.105087	1	0.22308	0.089891	0.034258	0.011683	0.004199	0.001968	0.00084	0.000519	0.000389	0.000315	0.000271	0.000235	0.000206	3.470356	3.470356	3.470356	0.642026	4	Pobovata_OKT_11
WHOLE_GENOME	12018808399	0.036421	0.774281	0	0	0	0.0167	0	0.000302	0.016879	0.079144	0.00897	0.121996	0.007859	0.002039	0.001128	0.000688	0.000407	0.000224	0.000114	0.000028	0.00001	0.000006	0.000004	0.000003	0.000002	0.000002	?	?	?	0.005252	0	Pobovata_OKT_12
NON_ZERO_REGIONS	94460383	4.634074	7.414437	2	1	0	0.0167	0	0.000302	0.016879	0.079144	0.00897	0.121996	1	0.259483	0.143544	0.087574	0.051765	0.028474	0.014522	0.003611	0.001296	0.000702	0.000479	0.000364	0.000297	0.00025	4.634074	4.634074	4.634074	0.661738	5	Pobovata_OKT_12
WHOLE_GENOME	12018808399	0.032455	0.702387	0	0	0	0.015876	0	0.00035	0.018464	0.063157	0.019945	0.117792	0.007499	0.001907	0.000992	0.000551	0.000288	0.000141	0.000067	0.000018	0.000008	0.000005	0.000004	0.000003	0.000002	0.000002	?	?	?	0.004968	0	Pobovata_OKT_14
NON_ZERO_REGIONS	90134823	4.327632	6.869951	2	1	0	0.015876	0	0.00035	0.018464	0.063157	0.019945	0.117792	1	0.254256	0.132336	0.073435	0.038465	0.01877	0.008872	0.002356	0.001053	0.000643	0.000471	0.000373	0.000314	0.000274	4.327632	4.327632	4.327632	0.65524	5	Pobovata_OKT_14
WHOLE_GENOME	12018808399	0.037748	0.765645	0	0	0	0.018757	0	0.000357	0.016786	0.060645	0.012066	0.108611	0.008746	0.002208	0.001139	0.00064	0.000342	0.000165	0.000076	0.00002	0.00001	0.000007	0.000005	0.000004	0.000003	0.000003	?	?	?	0.005812	0	Pobovata_OKT_15
NON_ZERO_REGIONS	105119129	4.315961	6.968501	2	1	0	0.018757	0	0.000357	0.016786	0.060645	0.012066	0.108611	1	0.252465	0.130276	0.073224	0.039059	0.018887	0.008648	0.002277	0.001162	0.000759	0.000561	0.000444	0.000371	0.000324	4.315961	4.315961	4.315961	0.657421	5	Pobovata_OKT_15
WHOLE_GENOME	12018808399	0.043831	0.889526	0	0	0	0.017429	0	0.000364	0.02005	0.056319	0.00436	0.098522	0.009275	0.002321	0.001318	0.000842	0.000536	0.000329	0.000193	0.00006	0.00002	0.000009	0.000005	0.000004	0.000003	0.000003	?	?	?	0.006062	0	Pobovata_OKT_18
NON_ZERO_REGIONS	111478325	4.725507	7.948864	1	0	0	0.017429	0	0.000364	0.02005	0.056319	0.00436	0.098522	1	0.250274	0.142127	0.090804	0.05784	0.035487	0.020784	0.006427	0.002129	0.000953	0.000581	0.000419	0.000331	0.00027	4.725507	4.725507	4.725507	0.645582	5	Pobovata_OKT_18
WHOLE_GENOME	12018808399	0.034491	0.736397	0	0	0	0.015774	0	0.000382	0.019208	0.054156	0.022029	0.11155	0.00781	0.002011	0.001052	0.000593	0.000322	0.000165	0.000081	0.000022	0.00001	0.000006	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005164	0	Pobovata_OKT_19
NON_ZERO_REGIONS	93871950	4.416075	7.07679	2	1	0	0.015774	0	0.000382	0.019208	0.054156	0.022029	0.11155	1	0.257454	0.13465	0.075868	0.041253	0.021119	0.010375	0.002867	0.00122	0.000729	0.000521	0.000404	0.000341	0.000293	4.416075	4.416075	4.416075	0.653531	5	Pobovata_OKT_19
WHOLE_GENOME	12018808399	0.04081	0.860552	0	0	0	0.01762	0	0.000268	0.014776	0.090597	0.011241	0.134503	0.008359	0.002224	0.001254	0.000794	0.000495	0.00029	0.000157	0.000042	0.000016	0.000009	0.000006	0.000005	0.000004	0.000003	?	?	?	0.005649	0	Pobovata_OKT_20
NON_ZERO_REGIONS	100459520	4.882481	8.059694	2	1	0	0.01762	0	0.000268	0.014776	0.090597	0.011241	0.134503	1	0.266107	0.15001	0.095025	0.059273	0.034696	0.018742	0.004986	0.001915	0.001093	0.000735	0.000549	0.000431	0.000354	4.882481	4.882481	4.882481	0.669993	5	Pobovata_OKT_20
WHOLE_GENOME	12018808399	0.030931	0.638321	0	0	0	0.019328	0	0.000406	0.019143	0.048581	0.009223	0.096681	0.007926	0.001907	0.000898	0.000435	0.000193	0.000079	0.000034	0.00001	0.000006	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.005197	0	Pobovata_OKT_2
NON_ZERO_REGIONS	95266581	3.902229	6.024743	2	1	0	0.019328	0	0.000406	0.019143	0.048581	0.009223	0.096681	1	0.240542	0.113343	0.054912	0.024315	0.009917	0.004232	0.001322	0.000752	0.000514	0.000389	0.000313	0.000266	0.000236	3.902229	3.902229	3.902229	0.647895	5	Pobovata_OKT_2
WHOLE_GENOME	12018808399	0.027281	0.57065	0	0	0	0.019782	0	0.000377	0.018859	0.050946	0.010682	0.100646	0.007639	0.001705	0.000748	0.000323	0.000124	0.000046	0.00002	0.000008	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004928	0	Pobovata_OKT_3
NON_ZERO_REGIONS	91808200	3.571356	5.474779	1	0	0	0.019782	0	0.000377	0.018859	0.050946	0.010682	0.100646	1	0.223198	0.097894	0.042304	0.016213	0.006006	0.002622	0.00101	0.0006	0.00043	0.000336	0.000277	0.000238	0.000208	3.571356	3.571356	3.571356	0.637559	4	Pobovata_OKT_3
WHOLE_GENOME	12018808399	0.039072	0.814809	0	0	0	0.017295	0	0.000321	0.017416	0.064008	0.010456	0.109495	0.008298	0.002186	0.001199	0.000731	0.000436	0.000246	0.00013	0.000034	0.000012	0.000007	0.000005	0.000004	0.000003	0.000002	?	?	?	0.005551	0	Pobovata_OKT_4
NON_ZERO_REGIONS	99729658	4.708698	7.617287	2	1	0	0.017295	0	0.000321	0.017416	0.064008	0.010456	0.109495	1	0.263456	0.144527	0.088083	0.052559	0.029599	0.015608	0.004146	0.001485	0.000819	0.000563	0.000426	0.000353	0.000299	4.708698	4.708698	4.708698	0.662123	5	Pobovata_OKT_4
WHOLE_GENOME	12018808399	0.020901	0.479541	0	0	0	0.017043	0	0.000412	0.020417	0.051192	0.011157	0.100221	0.006363	0.001351	0.000485	0.000159	0.000049	0.000017	0.000009	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	0.000002	?	?	?	0.004105	0	Pobovata_OKT_5
NON_ZERO_REGIONS	76480650	3.284495	5.04167	1	0	0	0.017043	0	0.000412	0.020417	0.051192	0.011157	0.100221	1	0.212255	0.076225	0.025054	0.007633	0.002745	0.00143	0.000759	0.000541	0.000433	0.000358	0.000311	0.00028	0.000252	3.284495	3.284495	3.284495	0.637004	4	Pobovata_OKT_5
WHOLE_GENOME	12018808399	0.020636	0.478243	0	0	0	0.014541	0	0.000361	0.023118	0.059262	0.011758	0.10904	0.005898	0.001349	0.000531	0.000192	0.000062	0.000021	0.00001	0.000004	0.000003	0.000002	0.000002	0.000002	0.000001	0.000001	?	?	?	0.00383	0	Pobovata_OKT_6
NON_ZERO_REGIONS	70892559	3.498461	5.158339	2	1	0	0.014541	0	0.000361	0.023118	0.059262	0.011758	0.10904	1	0.228771	0.090052	0.03258	0.010446	0.003572	0.001659	0.000748	0.000502	0.000395	0.000323	0.000279	0.000247	0.000222	3.498461	3.498461	3.498461	0.640866	4	Pobovata_OKT_6
WHOLE_GENOME	12018808399	0.02885	0.579547	0	0	0	0.019058	0	0.000449	0.020954	0.041678	0.007994	0.090133	0.00806	0.001827	0.000775	0.000323	0.000121	0.000044	0.00002	0.000008	0.000005	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.005221	0	Pobovata_OKT_8
NON_ZERO_REGIONS	96871567	3.579462	5.381691	1	0	0	0.019058	0	0.000449	0.020954	0.041678	0.007994	0.090133	1	0.226715	0.096098	0.040118	0.014967	0.005475	0.002441	0.000991	0.000597	0.000441	0.000346	0.000291	0.000249	0.000214	3.579462	3.579462	3.579462	0.639037	4	Pobovata_OKT_8
WHOLE_GENOME	12018808399	0.029824	0.633383	0	0	0	0.017055	0	0.000341	0.018975	0.054952	0.011079	0.102402	0.007474	0.001813	0.000889	0.00045	0.000211	0.00009	0.000038	0.00001	0.000005	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.00489	0	Pobovata_OKT_9
NON_ZERO_REGIONS	89829566	3.990256	6.154038	1	0	0	0.017055	0	0.000341	0.018975	0.054952	0.011079	0.102402	1	0.24262	0.118968	0.060219	0.028257	0.012096	0.005117	0.001388	0.000693	0.000472	0.00036	0.000295	0.000251	0.000218	3.990256	3.990256	3.990256	0.64702	5	Pobovata_OKT_9
WHOLE_GENOME	12018808399	0.037933	0.795667	0	0	0	0.016831	0	0.00032	0.016898	0.066992	0.014379	0.115421	0.008352	0.002133	0.001166	0.000701	0.000408	0.000219	0.000109	0.000027	0.000011	0.000007	0.000005	0.000004	0.000003	0.000003	?	?	?	0.005549	0	Pobovata_PAH_10
NON_ZERO_REGIONS	100383956	4.541617	7.439379	1	0	0	0.016831	0	0.00032	0.016898	0.066992	0.014379	0.115421	1	0.255399	0.139635	0.083973	0.048873	0.026258	0.013068	0.003257	0.001343	0.000826	0.000583	0.000451	0.000372	0.00032	4.541617	4.541617	4.541617	0.657655	5	Pobovata_PAH_10
WHOLE_GENOME	12018808399	0.027282	0.546356	0	0	0	0.023865	0	0.000366	0.015632	0.063122	0.015496	0.11848	0.008624	0.001704	0.000649	0.000221	0.000068	0.000028	0.000016	0.000008	0.000005	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005525	0	Pobovata_PAH_11
NON_ZERO_REGIONS	103649607	3.163477	4.969127	1	0	0	0.023865	0	0.000366	0.015632	0.063122	0.015496	0.11848	1	0.197621	0.075242	0.02561	0.007869	0.003241	0.001858	0.000919	0.000585	0.000439	0.00036	0.000308	0.000267	0.000233	3.163477	3.163477	3.163477	0.63354	4	Pobovata_PAH_11
WHOLE_GENOME	12018808399	0.033156	0.678016	0	0	0	0.018598	0	0.000402	0.019734	0.044956	0.008032	0.091723	0.008514	0.002003	0.000968	0.000487	0.000225	0.000094	0.00004	0.000012	0.000007	0.000005	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005519	0	Pobovata_PAH_12
NON_ZERO_REGIONS	102331282	3.894194	6.241544	1	0	0	0.018598	0	0.000402	0.019734	0.044956	0.008032	0.091723	1	0.235273	0.113696	0.057184	0.026381	0.011061	0.004745	0.001415	0.00078	0.000553	0.000435	0.000362	0.000312	0.000279	3.894194	3.894194	3.894194	0.640153	4	Pobovata_PAH_12
WHOLE_GENOME	12018808399	0.028391	0.584814	0	0	0	0.017651	0	0.000388	0.021322	0.04526	0.008814	0.093434	0.007787	0.001764	0.000798	0.000359	0.000144	0.000055	0.000022	0.000008	0.000004	0.000003	0.000002	0.000002	0.000002	0.000002	?	?	?	0.005027	0	Pobovata_PAH_13
NON_ZERO_REGIONS	93586696	3.646131	5.543581	1	0	0	0.017651	0	0.000388	0.021322	0.04526	0.008814	0.093434	1	0.226576	0.102432	0.046114	0.018521	0.007009	0.002869	0.000982	0.000568	0.000391	0.000306	0.000258	0.000228	0.000201	3.646131	3.646131	3.646131	0.637043	4	Pobovata_PAH_13
WHOLE_GENOME	12018808399	0.030361	0.607675	0	0	0	0.020015	0	0.000478	0.021584	0.035739	0.008788	0.086604	0.008449	0.001913	0.000818	0.000346	0.000131	0.00005	0.000023	0.000009	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005454	0	Pobovata_PAH_14
NON_ZERO_REGIONS	101544348	3.593579	5.558962	1	0	0	0.020015	0	0.000478	0.021584	0.035739	0.008788	0.086604	1	0.226448	0.096778	0.040968	0.015533	0.005876	0.002703	0.001093	0.000664	0.000483	0.000383	0.000318	0.000276	0.000244	3.593579	3.593579	3.593579	0.636499	4	Pobovata_PAH_14
WHOLE_GENOME	12018808399	0.032465	0.685384	0	0	0	0.017643	0	0.000332	0.018213	0.060122	0.007995	0.104305	0.007583	0.001944	0.000991	0.000538	0.000273	0.000128	0.000057	0.000015	0.000007	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005043	0	Pobovata_PAH_15
NON_ZERO_REGIONS	91137859	4.281272	6.614995	2	1	0	0.017643	0	0.000332	0.018213	0.060122	0.007995	0.104305	1	0.256422	0.130661	0.070971	0.036023	0.016831	0.007522	0.001957	0.00091	0.000583	0.000419	0.000335	0.000278	0.000234	4.281272	4.281272	4.281272	0.658105	5	Pobovata_PAH_15
WHOLE_GENOME	12018808399	0.023386	0.498551	0	0	0	0.018179	0	0.00049	0.023037	0.034829	0.005957	0.082492	0.007129	0.00151	0.000548	0.000185	0.000057	0.000021	0.000011	0.000005	0.000004	0.000003	0.000002	0.000002	0.000002	0.000002	?	?	?	0.004569	0	Pobovata_PAH_16
NON_ZERO_REGIONS	85686010	3.280203	4.917362	1	0	0	0.018179	0	0.00049	0.023037	0.034829	0.005957	0.082492	1	0.211867	0.076801	0.025982	0.008029	0.002932	0.001488	0.000744	0.00052	0.0004	0.000328	0.000276	0.000238	0.000211	3.280203	3.280203	3.280203	0.631687	4	Pobovata_PAH_16
WHOLE_GENOME	12018808399	0.036542	0.769462	0	0	0	0.015196	0	0.000331	0.018471	0.060532	0.013853	0.108383	0.007823	0.002093	0.001135	0.000673	0.000387	0.000208	0.000106	0.000027	0.00001	0.000006	0.000004	0.000003	0.000002	0.000002	?	?	?	0.005243	0	Pobovata_PAH_17
NON_ZERO_REGIONS	94025868	4.670934	7.350805	2	1	0	0.015196	0	0.000331	0.018471	0.060532	0.013853	0.108383	1	0.267479	0.145107	0.086018	0.049434	0.02664	0.013486	0.003443	0.001295	0.000739	0.000502	0.000378	0.000306	0.00026	4.670934	4.670934	4.670934	0.663089	5	Pobovata_PAH_17
WHOLE_GENOME	12018808399	0.037216	0.784706	0	0	0	0.017317	0	0.000339	0.017953	0.06651	0.013548	0.115668	0.00831	0.002084	0.001139	0.000683	0.000397	0.000215	0.00011	0.000029	0.000011	0.000006	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005472	0	Pobovata_PAH_18
NON_ZERO_REGIONS	99873379	4.478559	7.362769	1	0	0	0.017317	0	0.000339	0.017953	0.06651	0.013548	0.115668	1	0.250836	0.137107	0.082226	0.047767	0.025865	0.013203	0.003434	0.001311	0.000761	0.000519	0.000401	0.000325	0.000279	4.478559	4.478559	4.478559	0.65159	5	Pobovata_PAH_18
WHOLE_GENOME	12018808399	0.036166	0.708404	0	0	0	0.020105	0	0.000435	0.018845	0.050933	0.011127	0.101445	0.009434	0.002104	0.00106	0.000567	0.000281	0.000126	0.000055	0.000015	0.000008	0.000005	0.000004	0.000003	0.000002	0.000002	?	?	?	0.006057	0	Pobovata_PAH_1
NON_ZERO_REGIONS	113381229	3.833699	6.215929	1	0	0	0.020105	0	0.000435	0.018845	0.050933	0.011127	0.101445	1	0.223068	0.112414	0.060097	0.029738	0.013373	0.005858	0.001625	0.000833	0.000537	0.000394	0.000312	0.000264	0.000221	3.833699	3.833699	3.833699	0.634173	4	Pobovata_PAH_1
WHOLE_GENOME	12018808399	0.032534	0.650663	0	0	0	0.019043	0	0.000399	0.01914	0.045357	0.010032	0.093972	0.008328	0.002011	0.000943	0.000458	0.000202	0.000082	0.000035	0.000012	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005485	0	Pobovata_PAH_20
NON_ZERO_REGIONS	100091539	3.906574	5.975151	2	1	0	0.019043	0	0.000399	0.01914	0.045357	0.010032	0.093972	1	0.24152	0.113229	0.055055	0.024296	0.009854	0.004238	0.001402	0.000749	0.000512	0.000382	0.000312	0.000264	0.000226	3.906574	3.906574	3.906574	0.650715	5	Pobovata_PAH_20
WHOLE_GENOME	12018808399	0.032982	0.684845	0	0	0	0.017576	0	0.000516	0.018417	0.062965	0.003277	0.102751	0.007888	0.001917	0.001009	0.000568	0.000299	0.000144	0.000065	0.000016	0.000006	0.000004	0.000003	0.000002	0.000002	0.000001	?	?	?	0.005179	0	Pobovata_PAH_2
NON_ZERO_REGIONS	94807576	4.181152	6.489445	1	0	0	0.017576	0	0.000516	0.018417	0.062965	0.003277	0.102751	1	0.243071	0.127959	0.071952	0.037895	0.018206	0.008228	0.001982	0.000819	0.000485	0.000344	0.000265	0.000215	0.000184	4.181152	4.181152	4.181152	0.648829	5	Pobovata_PAH_2
WHOLE_GENOME	12018808399	0.035437	0.745834	0	0	0	0.017158	0	0.000336	0.017801	0.062919	0.010326	0.10854	0.007929	0.002054	0.001094	0.00063	0.000347	0.000177	0.000084	0.000021	0.000009	0.000006	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005288	0	Pobovata_PAH_3
NON_ZERO_REGIONS	95301970	4.469112	7.094926	2	1	0	0.017158	0	0.000336	0.017801	0.062919	0.010326	0.10854	1	0.259037	0.137966	0.079478	0.043701	0.022344	0.010608	0.002708	0.001172	0.00072	0.00052	0.000402	0.000327	0.000279	4.469112	4.469112	4.469112	0.65986	5	Pobovata_PAH_3
WHOLE_GENOME	12018808399	0.026779	0.562981	0	0	0	0.018187	0	0.000391	0.020757	0.042571	0.007411	0.089317	0.007405	0.001696	0.000731	0.000311	0.000119	0.000044	0.000019	0.000007	0.000004	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004786	0	Pobovata_PAH_4
NON_ZERO_REGIONS	89002348	3.616223	5.460785	1	0	0	0.018187	0	0.000391	0.020757	0.042571	0.007411	0.089317	1	0.229083	0.098771	0.041988	0.01601	0.005939	0.002569	0.000981	0.000606	0.000449	0.000357	0.000289	0.000246	0.000212	3.616223	3.616223	3.616223	0.638065	4	Pobovata_PAH_4
WHOLE_GENOME	12018808399	0.03056	0.644944	0	0	0	0.017021	0	0.000387	0.019054	0.052706	0.010081	0.099248	0.007723	0.001872	0.000898	0.000446	0.000202	0.000083	0.000035	0.000011	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005059	0	Pobovata_PAH_5
NON_ZERO_REGIONS	92826723	3.956762	6.190378	2	1	0	0.017021	0	0.000387	0.019054	0.052706	0.010081	0.099248	1	0.242348	0.116289	0.057731	0.026121	0.010808	0.00455	0.00139	0.000783	0.000556	0.000425	0.00035	0.0003	0.000263	3.956762	3.956762	3.956762	0.647609	5	Pobovata_PAH_5
WHOLE_GENOME	12018808399	0.043807	0.891791	0	0	0	0.017823	0	0.000315	0.018365	0.0587	0.014564	0.109767	0.009381	0.002342	0.00132	0.000833	0.000524	0.000315	0.000178	0.000051	0.000018	0.000009	0.000006	0.000005	0.000004	0.000003	?	?	?	0.006159	0	Pobovata_PAH_6
NON_ZERO_REGIONS	112748245	4.66976	7.948256	1	0	0	0.017823	0	0.000315	0.018365	0.0587	0.014564	0.109767	1	0.249701	0.140676	0.088831	0.055887	0.033576	0.018939	0.005442	0.001886	0.000988	0.000654	0.000483	0.000391	0.000333	4.66976	4.66976	4.66976	0.649119	5	Pobovata_PAH_6
WHOLE_GENOME	12018808399	0.021436	0.470365	0	0	0	0.016958	0	0.000424	0.020787	0.045847	0.008234	0.09225	0.006445	0.001393	0.000515	0.000177	0.000055	0.000019	0.000009	0.000005	0.000003	0.000002	0.000002	0.000002	0.000001	0.000001	?	?	?	0.004152	0	Pobovata_PAH_7
NON_ZERO_REGIONS	77462314	3.325997	4.830783	1	0	0	0.016958	0	0.000424	0.020787	0.045847	0.008234	0.09225	1	0.216209	0.07989	0.027394	0.008533	0.002962	0.001456	0.000701	0.000462	0.00035	0.000287	0.000236	0.000205	0.000181	3.325997	3.325997	3.325997	0.636365	4	Pobovata_PAH_7
WHOLE_GENOME	12018808399	0.026318	0.546257	0	0	0	0.019509	0	0.000436	0.021148	0.040545	0.010015	0.091653	0.007592	0.001678	0.000687	0.00027	0.000095	0.000034	0.000016	0.000007	0.000004	0.000003	0.000002	0.000002	0.000002	0.000002	?	?	?	0.004878	0	Pobovata_PAH_9
NON_ZERO_REGIONS	91241525	3.466741	5.232531	1	0	0	0.019509	0	0.000436	0.021148	0.040545	0.010015	0.091653	1	0.221084	0.090524	0.035572	0.012495	0.004501	0.002096	0.000858	0.000531	0.000394	0.000315	0.000265	0.000225	0.000198	3.466741	3.466741	3.466741	0.633811	4	Pobovata_PAH_9
WHOLE_GENOME	12018808399	0.037502	0.745934	0	0	0	0.018884	0	0.000406	0.0181	0.053652	0.017032	0.108074	0.009118	0.002204	0.00112	0.000611	0.000312	0.000144	0.000063	0.000018	0.000009	0.000006	0.000004	0.000004	0.000003	0.000003	?	?	?	0.005976	0	Pobovata_PAL_10
NON_ZERO_REGIONS	109585969	4.112988	6.653009	1	0	0	0.018884	0	0.000406	0.0181	0.053652	0.017032	0.108074	1	0.241705	0.122842	0.067064	0.034187	0.015757	0.006934	0.001991	0.001008	0.000656	0.000487	0.000387	0.00033	0.000293	4.112988	4.112988	4.112988	0.647586	5	Pobovata_PAL_10
WHOLE_GENOME	12018808399	0.03006	0.646026	0	0	0	0.017313	0	0.000394	0.019008	0.054041	0.007879	0.098636	0.007439	0.001832	0.000891	0.000452	0.000213	0.000093	0.00004	0.000012	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.004895	0	Pobovata_PAL_11
NON_ZERO_REGIONS	89413578	4.040619	6.316183	2	1	0	0.017313	0	0.000394	0.019008	0.054041	0.007879	0.098636	1	0.246199	0.119728	0.060723	0.028604	0.012481	0.005344	0.001566	0.000843	0.000555	0.000429	0.000356	0.000304	0.000266	4.040619	4.040619	4.040619	0.650481	5	Pobovata_PAL_11
WHOLE_GENOME	12018808399	0.024542	0.554244	0	0	0	0.01524	0	0.000311	0.019525	0.072045	0.011473	0.118595	0.006445	0.001566	0.000704	0.000305	0.000115	0.000042	0.000018	0.000007	0.000004	0.000003	0.000002	0.000002	0.000002	0.000002	?	?	?	0.004253	0	Pobovata_PAL_12
NON_ZERO_REGIONS	77456717	3.808116	5.766915	2	1	0	0.01524	0	0.000311	0.019525	0.072045	0.011473	0.118595	1	0.242978	0.109282	0.04737	0.017888	0.006465	0.002749	0.001073	0.000649	0.000479	0.000378	0.000316	0.000278	0.000247	3.808116	3.808116	3.808116	0.65268	5	Pobovata_PAL_12
WHOLE_GENOME	12018808399	0.045325	0.958573	0	0	0	0.015374	0	0.000304	0.017001	0.071802	0.015043	0.119524	0.008633	0.002367	0.001375	0.000907	0.000603	0.000387	0.000237	0.000077	0.000026	0.000012	0.000008	0.000006	0.000004	0.000004	?	?	?	0.0058	0	Pobovata_PAL_1
NON_ZERO_REGIONS	103757981	5.250262	8.894337	2	1	0	0.015374	0	0.000304	0.017001	0.071802	0.015043	0.119524	1	0.274154	0.159296	0.105051	0.069828	0.044869	0.02741	0.008976	0.002982	0.001385	0.000883	0.000645	0.000504	0.000419	5.250262	5.250262	5.250262	0.665188	5	Pobovata_PAL_1
WHOLE_GENOME	12018808399	0.033994	0.706214	0	0	0	0.017453	0	0.000328	0.017167	0.062351	0.012394	0.109693	0.008031	0.002014	0.001038	0.00057	0.000291	0.000134	0.000058	0.000015	0.000007	0.000005	0.000004	0.000003	0.000002	0.000002	?	?	?	0.005319	0	Pobovata_PAL_2
NON_ZERO_REGIONS	96529059	4.232589	6.657846	2	1	0	0.017453	0	0.000328	0.017167	0.062351	0.012394	0.109693	1	0.250743	0.129263	0.070964	0.036219	0.016669	0.00724	0.001894	0.00093	0.000611	0.000456	0.00036	0.000297	0.000255	4.232589	4.232589	4.232589	0.65533	5	Pobovata_PAL_2
WHOLE_GENOME	12018808399	0.037188	0.783116	0	0	0	0.016134	0	0.000319	0.018108	0.060935	0.013132	0.108627	0.00807	0.002109	0.001152	0.000688	0.000399	0.000215	0.000109	0.000027	0.00001	0.000006	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005352	0	Pobovata_PAL_3
NON_ZERO_REGIONS	96988734	4.608267	7.411584	2	1	0	0.016134	0	0.000319	0.018108	0.060935	0.013132	0.108627	1	0.261342	0.142786	0.085231	0.049386	0.026638	0.013523	0.00334	0.001252	0.000747	0.000522	0.000412	0.000341	0.000291	4.608267	4.608267	4.608267	0.656335	5	Pobovata_PAL_3
