## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
NON_ZERO_REGIONS	160649381	3.054168	4.456981	1	0	0	0.010223	0	0.001007	0.007249	0.080382	0.000354	0.099215	1	0.153116	0.07345	0.034714	0.014875	0.005968	0.002477	0.000595	0.000265	0.000178	0.000136	0.000108	0.000083	0.000064	3.054168	3.054168	3.054168	0.590123	4	Pdeltoides_UF0109
WHOLE_GENOME	432523942	5.103324	11.366446	2	2	0	0.010333	0	0.000807	0.009442	0.075863	0.001467	0.097913	0.673299	0.255122	0.103014	0.076843	0.062024	0.050826	0.041779	0.027719	0.017629	0.010649	0.0061	0.003347	0.001805	0.000985	?	?	?	0.489486	3	Pdeltoides_UF0110
NON_ZERO_REGIONS	291218047	7.579577	13.157361	4	2	0	0.010333	0	0.000807	0.009442	0.075863	0.001467	0.097913	1	0.378914	0.152999	0.114129	0.09212	0.075488	0.06205	0.041169	0.026183	0.015816	0.00906	0.004972	0.002681	0.001462	3.789789	7.579577	7.579577	0.725888	6	Pdeltoides_UF0110
WHOLE_GENOME	432523942	2.723566	7.298559	1	1	0	0.010436	0	0.000885	0.012925	0.079821	0.003503	0.107569	0.55855	0.120175	0.066364	0.045625	0.031503	0.021353	0.014212	0.006312	0.003195	0.001975	0.001396	0.001056	0.000801	0.000597	?	?	?	0.353794	2	Pdeltoides_UF0112
NON_ZERO_REGIONS	241586253	4.876137	9.212701	2	1	0	0.010436	0	0.000885	0.012925	0.079821	0.003503	0.107569	1	0.215155	0.118815	0.081685	0.056402	0.038229	0.025444	0.011301	0.005721	0.003536	0.0025	0.00189	0.001434	0.00107	4.876137	4.876137	4.876137	0.630548	4	Pdeltoides_UF0112
WHOLE_GENOME	432523942	3.484046	9.940939	1	1	0	0.008983	0	0.000765	0.008745	0.066308	0.003186	0.087986	0.513048	0.124296	0.085883	0.067472	0.054062	0.043334	0.03447	0.020846	0.011701	0.006114	0.003005	0.00145	0.000745	0.00043	?	?	?	0.326555	2	Pdeltoides_UF0113
NON_ZERO_REGIONS	221905411	6.790882	13.044607	2	1	0	0.008983	0	0.000765	0.008745	0.066308	0.003186	0.087986	1	0.242269	0.167397	0.131511	0.105375	0.084463	0.067187	0.040631	0.022807	0.011917	0.005857	0.002826	0.001452	0.000839	6.790882	6.790882	6.790882	0.634833	4	Pdeltoides_UF0113
WHOLE_GENOME	432523942	3.90778	11.088866	1	1	0	0.008961	0	0.000633	0.008594	0.067066	0.002018	0.087272	0.51837	0.136851	0.096302	0.075917	0.061228	0.049673	0.040139	0.025521	0.015352	0.008782	0.004869	0.002703	0.001544	0.000915	?	?	?	0.331993	2	Pdeltoides_UF0114
NON_ZERO_REGIONS	224207454	7.538592	14.485839	2	1	0	0.008961	0	0.000633	0.008594	0.067066	0.002018	0.087272	1	0.264002	0.185778	0.146453	0.118117	0.095825	0.077432	0.049234	0.029616	0.016942	0.009392	0.005215	0.002979	0.001766	7.538592	7.538592	7.538592	0.638734	4	Pdeltoides_UF0114
WHOLE_GENOME	432523942	1.876161	5.188627	0	0	0	0.010648	0	0.000927	0.012739	0.08106	0.001384	0.106757	0.473654	0.08697	0.047746	0.029288	0.017629	0.010398	0.006159	0.002474	0.001227	0.000691	0.0004	0.000245	0.000164	0.000123	?	?	?	0.287691	1	Pdeltoides_UF0115
NON_ZERO_REGIONS	204866659	3.961038	6.969962	2	1	0	0.010648	0	0.000927	0.012739	0.08106	0.001384	0.106757	1	0.183616	0.100804	0.061833	0.037219	0.021953	0.013003	0.005223	0.002591	0.001459	0.000845	0.000518	0.000345	0.000259	3.961038	3.961038	3.961038	0.604232	4	Pdeltoides_UF0115
WHOLE_GENOME	432523942	5.112841	15.123973	1	1	0	0.008709	0	0.000493	0.008671	0.064187	0.001112	0.083172	0.554717	0.147876	0.099917	0.082372	0.069916	0.060235	0.052304	0.039746	0.029942	0.022105	0.015862	0.011037	0.007445	0.00489	?	?	?	0.365027	2	Pdeltoides_UF0116
NON_ZERO_REGIONS	239928524	9.217021	19.352417	2	1	0	0.008709	0	0.000493	0.008671	0.064187	0.001112	0.083172	1	0.266578	0.180123	0.148493	0.12604	0.108588	0.094289	0.071652	0.053976	0.03985	0.028594	0.019897	0.013422	0.008815	9.217021	9.217021	9.217021	0.656494	5	Pdeltoides_UF0116
WHOLE_GENOME	432523942	2.601213	6.164011	1	1	0	0.01091	0	0.000901	0.00549	0.07101	0.000639	0.088951	0.547321	0.119745	0.066525	0.046224	0.031776	0.020928	0.013069	0.004409	0.001346	0.000476	0.00023	0.000148	0.000111	0.000091	?	?	?	0.355995	2	Pdeltoides_UF0117
NON_ZERO_REGIONS	236729275	4.752631	7.69384	2	1	0	0.01091	0	0.000901	0.00549	0.07101	0.000639	0.088951	1	0.218785	0.121546	0.084456	0.058058	0.038236	0.023878	0.008056	0.002459	0.00087	0.00042	0.00027	0.000203	0.000167	4.752631	4.752631	4.752631	0.649438	5	Pdeltoides_UF0117
WHOLE_GENOME	432523942	4.535936	9.955781	2	2	0	0.010077	0	0.000789	0.007975	0.080335	0.00149	0.100666	0.673462	0.214493	0.09663	0.073404	0.058291	0.046442	0.036671	0.021844	0.012023	0.006155	0.002995	0.001455	0.000728	0.000409	?	?	?	0.475864	3	Pdeltoides_UF0118
NON_ZERO_REGIONS	291288641	6.735247	11.504921	3	2	0	0.010077	0	0.000789	0.007975	0.080335	0.00149	0.100666	1	0.318492	0.143482	0.108995	0.086554	0.06896	0.054452	0.032436	0.017852	0.009139	0.004447	0.002161	0.001081	0.000607	6.735247	6.735247	6.735247	0.70561	5	Pdeltoides_UF0118
WHOLE_GENOME	432523942	7.081665	17.553829	2	2	0	0.010424	0	0.000681	0.005744	0.083821	0.008339	0.109009	0.669662	0.342317	0.135269	0.091774	0.076008	0.065242	0.05676	0.043473	0.033298	0.025185	0.018705	0.013629	0.009829	0.007071	?	?	?	0.526267	3	Pdeltoides_UF0119
NON_ZERO_REGIONS	289644777	10.574987	20.571735	5	3	0	0.010424	0	0.000681	0.005744	0.083821	0.008339	0.109009	1	0.511179	0.201996	0.137045	0.113502	0.097425	0.084759	0.064918	0.049724	0.037609	0.027933	0.020352	0.014677	0.010559	5.287493	10.574987	10.574987	0.785394	7	Pdeltoides_UF0119
WHOLE_GENOME	432523942	3.27533	9.420303	0	0	0	0.008492	0	0.000562	0.007805	0.0821	0.000828	0.099787	0.475829	0.121939	0.087379	0.068149	0.053812	0.042143	0.032518	0.01826	0.009502	0.004692	0.002284	0.001146	0.000605	0.000352	?	?	?	0.302141	2	Pdeltoides_UF0120
NON_ZERO_REGIONS	205807294	6.883423	12.714721	2	1	0	0.008492	0	0.000562	0.007805	0.0821	0.000828	0.099787	1	0.256267	0.183635	0.143221	0.113091	0.088568	0.06834	0.038376	0.019969	0.00986	0.004801	0.002407	0.001272	0.00074	6.883423	6.883423	6.883423	0.63336	4	Pdeltoides_UF0120
WHOLE_GENOME	432523942	2.071494	5.587228	1	1	0	0.011387	0	0.001175	0.011494	0.071713	0.003372	0.099141	0.52954	0.099847	0.047216	0.026762	0.014796	0.008159	0.004735	0.002232	0.001582	0.0013	0.001065	0.000829	0.000612	0.000434	?	?	?	0.324697	2	Pdeltoides_UF0121
NON_ZERO_REGIONS	229038935	3.911872	7.193887	2	1	0	0.011387	0	0.001175	0.011494	0.071713	0.003372	0.099141	1	0.188553	0.089165	0.050538	0.027942	0.015407	0.008941	0.004215	0.002987	0.002456	0.002012	0.001566	0.001156	0.000819	3.911872	3.911872	3.911872	0.610965	4	Pdeltoides_UF0121
WHOLE_GENOME	432523942	5.958198	16.14946	1	1	0	0.008504	0	0.000595	0.007774	0.074666	0.003733	0.095272	0.626617	0.173384	0.116322	0.096192	0.082191	0.071166	0.06193	0.047044	0.035343	0.025885	0.018342	0.012554	0.00822	0.005186	?	?	?	0.419715	2	Pdeltoides_UF0123
NON_ZERO_REGIONS	271027042	9.508509	19.5564	2	1	0	0.008504	0	0.000595	0.007774	0.074666	0.003733	0.095272	1	0.276699	0.185635	0.15351	0.131166	0.113571	0.098832	0.075077	0.056403	0.04131	0.029272	0.020035	0.013117	0.008276	9.508509	9.508509	9.508509	0.668589	5	Pdeltoides_UF0123
WHOLE_GENOME	432523942	1.982816	5.25362	0	0	0	0.010721	0	0.001025	0.008397	0.079073	0.00055	0.099766	0.473036	0.089226	0.045691	0.031014	0.020932	0.01369	0.008592	0.003133	0.001134	0.000444	0.000204	0.000116	0.000081	0.000062	?	?	?	0.299153	2	Pdeltoides_UF0125
NON_ZERO_REGIONS	204599412	4.191681	7.006337	2	1	0	0.010721	0	0.001025	0.008397	0.079073	0.00055	0.099766	1	0.188623	0.096591	0.065563	0.04425	0.028942	0.018163	0.006624	0.002397	0.000938	0.00043	0.000246	0.000171	0.000132	4.191681	4.191681	4.191681	0.630366	4	Pdeltoides_UF0125
WHOLE_GENOME	432523942	3.832928	8.438717	1	1	0	0.01045	0	0.00091	0.008784	0.07631	0.001933	0.098388	0.661975	0.180918	0.088656	0.064542	0.047987	0.035328	0.02546	0.012269	0.005643	0.002801	0.001561	0.000943	0.000591	0.000378	?	?	?	0.449575	3	Pdeltoides_UF0127
NON_ZERO_REGIONS	286319929	5.790143	9.810325	3	2	0	0.01045	0	0.00091	0.008784	0.07631	0.001933	0.098388	1	0.2733	0.133926	0.097499	0.072491	0.053368	0.03846	0.018535	0.008525	0.004231	0.002358	0.001425	0.000893	0.000571	5.790143	5.790143	5.790143	0.677829	5	Pdeltoides_UF0127
WHOLE_GENOME	432523942	4.83223	14.184528	1	1	0	0.009008	0	0.000635	0.012294	0.074463	0.002199	0.0986	0.571222	0.153756	0.090128	0.073856	0.062972	0.054454	0.047337	0.035678	0.026292	0.018843	0.01316	0.008958	0.005957	0.003899	?	?	?	0.375116	2	Pdeltoides_UF0128
NON_ZERO_REGIONS	247067076	8.459464	17.931662	3	2	0	0.009008	0	0.000635	0.012294	0.074463	0.002199	0.0986	1	0.26917	0.157781	0.129296	0.110241	0.09533	0.08287	0.062459	0.046029	0.032987	0.023039	0.015682	0.010429	0.006825	8.459464	8.459464	8.459464	0.654799	5	Pdeltoides_UF0128
WHOLE_GENOME	432523942	2.961043	7.273576	1	1	0	0.010617	0	0.001011	0.009367	0.076063	0.00107	0.098127	0.555377	0.146646	0.061229	0.043973	0.033152	0.025073	0.018702	0.009825	0.004779	0.002201	0.000999	0.000487	0.000258	0.00016	?	?	?	0.374974	2	Pdeltoides_UF0129
NON_ZERO_REGIONS	240213733	5.331594	9.089592	3	2	0	0.010617	0	0.001011	0.009367	0.076063	0.00107	0.098127	1	0.264048	0.110247	0.079177	0.059692	0.045145	0.033675	0.01769	0.008606	0.003962	0.001798	0.000877	0.000464	0.000289	5.331594	5.331594	5.331594	0.673282	5	Pdeltoides_UF0129
WHOLE_GENOME	432523942	1.496218	3.703502	0	0	0	0.013158	0	0.001193	0.007607	0.076294	0.001472	0.099723	0.460849	0.072647	0.030325	0.014873	0.007034	0.003463	0.001917	0.000773	0.000352	0.000179	0.000112	0.000082	0.000069	0.000059	?	?	?	0.279757	1	Pdeltoides_UF0130
NON_ZERO_REGIONS	199328385	3.246652	4.907058	2	1	0	0.013158	0	0.001193	0.007607	0.076294	0.001472	0.099723	1	0.157637	0.065803	0.032274	0.015264	0.007514	0.00416	0.001678	0.000763	0.000388	0.000243	0.000179	0.00015	0.000128	3.246652	3.246652	3.246652	0.605567	4	Pdeltoides_UF0130
WHOLE_GENOME	432523942	5.936268	16.232636	1	1	0	0.009485	0	0.000574	0.008806	0.068526	0.001286	0.088678	0.627696	0.191654	0.108453	0.08889	0.075939	0.06577	0.057277	0.043851	0.033463	0.025132	0.018431	0.013176	0.009184	0.006294	?	?	?	0.431718	2	Pdeltoides_UF0131
NON_ZERO_REGIONS	271493464	9.457237	19.659304	3	2	0	0.009485	0	0.000574	0.008806	0.068526	0.001286	0.088678	1	0.305329	0.172779	0.141614	0.120981	0.10478	0.09125	0.06986	0.053312	0.040038	0.029363	0.020991	0.014632	0.010028	9.457237	9.457237	9.457237	0.686626	5	Pdeltoides_UF0131
WHOLE_GENOME	432523942	3.677886	11.184829	1	1	0	0.008626	0	0.000674	0.012272	0.068369	0.004608	0.09455	0.500859	0.123723	0.085522	0.067762	0.055074	0.045097	0.03686	0.024114	0.015245	0.009377	0.005709	0.00348	0.002141	0.001337	?	?	?	0.312551	2	Pdeltoides_UF0132
NON_ZERO_REGIONS	216633533	7.343156	14.928396	2	1	0	0.008626	0	0.000674	0.012272	0.068369	0.004608	0.09455	1	0.247021	0.170751	0.135291	0.109959	0.090039	0.073594	0.048146	0.030437	0.018722	0.011398	0.006948	0.004275	0.00267	7.343156	7.343156	7.343156	0.621611	4	Pdeltoides_UF0132
WHOLE_GENOME	432523942	4.019918	10.001681	1	1	0	0.011636	0	0.000907	0.010468	0.055508	0.002188	0.080708	0.609619	0.15561	0.097313	0.075148	0.059314	0.046808	0.036575	0.020966	0.010959	0.005384	0.002612	0.0013	0.00071	0.000446	?	?	?	0.39617	2	Pdeltoides_UF0133
NON_ZERO_REGIONS	263675017	6.594142	12.129183	2	1	0	0.011636	0	0.000907	0.010468	0.055508	0.002188	0.080708	1	0.255258	0.159629	0.12327	0.097297	0.076783	0.059997	0.034391	0.017976	0.008832	0.004284	0.002133	0.001164	0.000732	6.594142	6.594142	6.594142	0.648235	5	Pdeltoides_UF0133
WHOLE_GENOME	432523942	6.694261	14.905699	3	3	0	0.011168	0	0.000724	0.006763	0.087407	0.003186	0.109248	0.674107	0.369708	0.141537	0.08761	0.070641	0.059712	0.051173	0.038021	0.02804	0.02022	0.014219	0.009793	0.006691	0.004588	?	?	?	0.53834	3	Pdeltoides_UF0138
NON_ZERO_REGIONS	291567280	9.930566	17.246832	5	3	0	0.011168	0	0.000724	0.006763	0.087407	0.003186	0.109248	1	0.548441	0.209962	0.129964	0.104792	0.08858	0.075912	0.056402	0.041596	0.029995	0.021093	0.014527	0.009926	0.006806	4.965283	9.930566	9.930566	0.798047	7	Pdeltoides_UF0138
WHOLE_GENOME	432523942	3.560198	9.066933	1	1	0	0.01035	0	0.000881	0.011896	0.063616	0.001828	0.088572	0.585653	0.142036	0.085697	0.065081	0.050442	0.038985	0.02972	0.016289	0.008343	0.004144	0.002018	0.001005	0.00054	0.000325	?	?	?	0.374129	2	Pdeltoides_UF0139
NON_ZERO_REGIONS	253308875	6.079025	11.183023	2	1	0	0.01035	0	0.000881	0.011896	0.063616	0.001828	0.088572	1	0.242525	0.146327	0.111125	0.08613	0.066566	0.050747	0.027813	0.014246	0.007076	0.003445	0.001716	0.000922	0.000556	6.079025	6.079025	6.079025	0.636895	4	Pdeltoides_UF0139
WHOLE_GENOME	432523942	2.564994	7.807997	0	0	0	0.009522	0	0.000799	0.013106	0.059506	0.001375	0.084308	0.440138	0.10536	0.070137	0.051307	0.03803	0.028046	0.020439	0.010535	0.005242	0.002602	0.001342	0.000735	0.000441	0.000287	?	?	?	0.26702	1	Pdeltoides_UF0140
NON_ZERO_REGIONS	190370182	5.827705	10.931553	2	1	0	0.009522	0	0.000799	0.013106	0.059506	0.001375	0.084308	1	0.23938	0.159353	0.116571	0.086404	0.063721	0.046437	0.023935	0.011909	0.005911	0.003048	0.00167	0.001001	0.000652	5.827705	5.827705	5.827705	0.603789	4	Pdeltoides_UF0140
WHOLE_GENOME	432523942	3.878289	9.319088	1	1	0	0.010064	0	0.000701	0.007237	0.082543	0.001124	0.101669	0.606842	0.158046	0.087979	0.069268	0.055829	0.044639	0.034959	0.019674	0.009636	0.004117	0.001617	0.000655	0.000308	0.000185	?	?	?	0.408164	2	Pdeltoides_UF0141
NON_ZERO_REGIONS	262473500	6.390941	11.271747	3	2	0	0.010064	0	0.000701	0.007237	0.082543	0.001124	0.101669	1	0.26044	0.144978	0.114145	0.091999	0.073559	0.057609	0.03242	0.015879	0.006784	0.002664	0.001079	0.000508	0.000305	6.390941	6.390941	6.390941	0.671396	5	Pdeltoides_UF0141
WHOLE_GENOME	432523942	1.873579	5.049997	0	0	0	0.011058	0	0.001097	0.005659	0.070388	0.001203	0.089405	0.483802	0.088729	0.045566	0.026838	0.015262	0.008466	0.00484	0.002065	0.001249	0.000808	0.000503	0.000311	0.000201	0.000143	?	?	?	0.301826	2	Pdeltoides_UF0142
NON_ZERO_REGIONS	209255831	3.872618	6.706052	2	1	0	0.011058	0	0.001097	0.005659	0.070388	0.001203	0.089405	1	0.1834	0.094182	0.055472	0.031546	0.017499	0.010005	0.004269	0.002582	0.001669	0.00104	0.000643	0.000416	0.000296	3.872618	3.872618	3.872618	0.622734	4	Pdeltoides_UF0142
WHOLE_GENOME	432523942	2.245748	7.125485	0	0	0	0.008132	0	0.000761	0.009597	0.066913	0.004993	0.090396	0.370322	0.105606	0.069542	0.048474	0.033666	0.022939	0.015293	0.006674	0.003003	0.00143	0.000731	0.000431	0.000299	0.000235	?	?	?	0.234386	1	Pdeltoides_UF0143
NON_ZERO_REGIONS	160173343	6.064304	10.674582	2	1	0	0.008132	0	0.000761	0.009597	0.066913	0.004993	0.090396	1	0.285174	0.187788	0.130897	0.09091	0.061943	0.041295	0.018022	0.00811	0.00386	0.001974	0.001164	0.000808	0.000635	6.064304	6.064304	6.064304	0.630871	4	Pdeltoides_UF0143
WHOLE_GENOME	432523942	3.135775	8.6925	1	1	0	0.012824	0	0.001176	0.009947	0.073375	0.013471	0.110793	0.61643	0.172513	0.066016	0.04191	0.026518	0.015998	0.009365	0.003555	0.002074	0.001718	0.001605	0.001543	0.001493	0.001438	?	?	?	0.415143	2	Pdeltoides_UF0144
NON_ZERO_REGIONS	266620589	5.086996	10.613683	3	2	0	0.012824	0	0.001176	0.009947	0.073375	0.013471	0.110793	1	0.279858	0.107094	0.067988	0.043018	0.025953	0.015192	0.005767	0.003364	0.002787	0.002604	0.002503	0.002421	0.002333	5.086996	5.086996	5.086996	0.671935	5	Pdeltoides_UF0144
WHOLE_GENOME	432523942	2.11232	5.052615	1	1	0	0.012577	0	0.001127	0.006505	0.078126	0.001329	0.099664	0.501968	0.106917	0.043226	0.02892	0.019336	0.012335	0.007456	0.002411	0.000766	0.000298	0.000156	0.000108	0.000085	0.000072	?	?	?	0.32753	2	Pdeltoides_UF0145
NON_ZERO_REGIONS	217113082	4.208079	6.483716	2	1	0	0.012577	0	0.001127	0.006505	0.078126	0.001329	0.099664	1	0.212996	0.086112	0.057614	0.03852	0.024573	0.014853	0.004804	0.001527	0.000593	0.000311	0.000215	0.00017	0.000143	4.208079	4.208079	4.208079	0.651344	5	Pdeltoides_UF0145
WHOLE_GENOME	432523942	1.354887	3.451702	0	0	0	0.010348	0	0.000847	0.010883	0.061946	0.000247	0.084271	0.406964	0.068877	0.035318	0.018314	0.008537	0.003547	0.001347	0.000201	0.000059	0.000033	0.000021	0.000015	0.000011	0.000009	?	?	?	0.234989	1	Pdeltoides_UF0146
NON_ZERO_REGIONS	176021877	3.329252	4.764738	2	1	0	0.010348	0	0.000847	0.010883	0.061946	0.000247	0.084271	1	0.169247	0.086785	0.045003	0.020978	0.008716	0.003311	0.000493	0.000144	0.000081	0.000053	0.000036	0.000027	0.000022	3.329252	3.329252	3.329252	0.574846	4	Pdeltoides_UF0146
WHOLE_GENOME	432523942	8.611021	19.916976	3	3	0	0.010489	0	0.000742	0.005627	0.075693	0.007734	0.100285	0.689326	0.433344	0.181071	0.104257	0.084185	0.072908	0.064404	0.05143	0.041421	0.033207	0.026335	0.020537	0.015728	0.011826	?	?	?	0.572083	4	Pdeltoides_UF0147
NON_ZERO_REGIONS	298150072	12.491939	22.95624	6	3	0	0.010489	0	0.000742	0.005627	0.075693	0.007734	0.100285	1	0.628648	0.262678	0.151244	0.122127	0.105767	0.093431	0.074609	0.060089	0.048172	0.038205	0.029793	0.022816	0.017156	4.16398	12.491939	12.491939	0.829511	8	Pdeltoides_UF0147
WHOLE_GENOME	432523942	3.995296	7.905624	2	2	0	0.010705	0	0.000854	0.010234	0.070044	0.001018	0.092856	0.656676	0.227711	0.087259	0.062022	0.046518	0.034566	0.025059	0.011891	0.004952	0.001882	0.000717	0.000314	0.000171	0.000116	?	?	?	0.464265	3	Pdeltoides_UF0149
NON_ZERO_REGIONS	284028006	6.084122	9.081078	3	2	0	0.010705	0	0.000854	0.010234	0.070044	0.001018	0.092856	1	0.346762	0.132879	0.094448	0.070838	0.052638	0.038161	0.018108	0.007541	0.002866	0.001092	0.000479	0.000261	0.000176	3.042061	6.084122	6.084122	0.705815	5	Pdeltoides_UF0149
WHOLE_GENOME	432523942	4.173134	12.088889	1	1	0	0.008394	0	0.000595	0.007716	0.069816	0.001923	0.088444	0.516352	0.134022	0.096534	0.07822	0.064954	0.054347	0.045438	0.030893	0.019903	0.012113	0.007048	0.003995	0.002254	0.001282	?	?	?	0.334161	2	Pdeltoides_UF0153
NON_ZERO_REGIONS	223334582	8.081957	15.856717	2	1	0	0.008394	0	0.000595	0.007716	0.069816	0.001923	0.088444	1	0.259555	0.186954	0.151487	0.125795	0.105251	0.087998	0.059829	0.038546	0.02346	0.013649	0.007738	0.004365	0.002483	8.081957	8.081957	8.081957	0.645572	5	Pdeltoides_UF0153
WHOLE_GENOME	432523942	3.747627	10.359113	1	1	0	0.009387	0	0.000703	0.007233	0.064731	0.00419	0.086243	0.535512	0.136579	0.093798	0.073376	0.058479	0.046565	0.036732	0.021741	0.012078	0.006449	0.003416	0.00185	0.001047	0.00063	?	?	?	0.346418	2	Pdeltoides_UF0154
NON_ZERO_REGIONS	231621870	6.998209	13.328225	2	1	0	0.009387	0	0.000703	0.007233	0.064731	0.00419	0.086243	1	0.255044	0.175155	0.13702	0.109202	0.086955	0.068592	0.040598	0.022555	0.012042	0.006378	0.003454	0.001955	0.001176	6.998209	6.998209	6.998209	0.645354	5	Pdeltoides_UF0154
WHOLE_GENOME	432523942	2.282062	6.084328	0	0	0	0.009256	0	0.000751	0.011647	0.063935	0.000122	0.085711	0.479771	0.102351	0.064521	0.044297	0.030049	0.01981	0.012671	0.004817	0.001751	0.000659	0.000288	0.000147	0.000087	0.000055	?	?	?	0.287846	1	Pdeltoides_UF0155
NON_ZERO_REGIONS	207512640	4.75656	8.086387	2	1	0	0.009256	0	0.000751	0.011647	0.063935	0.000122	0.085711	1	0.213333	0.134483	0.09233	0.062632	0.041291	0.02641	0.010041	0.003649	0.001373	0.0006	0.000306	0.00018	0.000115	4.75656	4.75656	4.75656	0.597614	4	Pdeltoides_UF0155
WHOLE_GENOME	432523942	2.879914	6.111868	1	1	0	0.012433	0	0.001198	0.006858	0.079943	0.002149	0.102581	0.561488	0.180383	0.056843	0.037094	0.026072	0.017935	0.011875	0.004678	0.001876	0.0009	0.000473	0.000263	0.000164	0.000117	?	?	?	0.394256	2	Pdeltoides_UF0156
NON_ZERO_REGIONS	242857162	5.129072	7.415681	3	2	0	0.012433	0	0.001198	0.006858	0.079943	0.002149	0.102581	1	0.321259	0.101236	0.066065	0.046433	0.031942	0.02115	0.008331	0.003341	0.001602	0.000843	0.000469	0.000293	0.000209	5.129072	5.129072	5.129072	0.7011	5	Pdeltoides_UF0156
WHOLE_GENOME	432523942	4.295201	12.415089	1	1	0	0.008028	0	0.00064	0.006326	0.058476	0.002453	0.075923	0.527082	0.14065	0.098593	0.078711	0.064733	0.053801	0.044845	0.030892	0.020571	0.013122	0.00805	0.0048	0.002826	0.001677	?	?	?	0.345321	2	Pdeltoides_UF0157
NON_ZERO_REGIONS	227975756	8.149012	16.15626	2	1	0	0.008028	0	0.00064	0.006326	0.058476	0.002453	0.075923	1	0.266847	0.187054	0.149334	0.122813	0.102074	0.085082	0.05861	0.039028	0.024895	0.015274	0.009106	0.005361	0.003181	8.149012	8.149012	8.149012	0.653886	5	Pdeltoides_UF0157
WHOLE_GENOME	432523942	2.180528	5.908045	0	0	0	0.011537	0	0.001126	0.006021	0.073588	0.002415	0.094687	0.499774	0.099615	0.049788	0.033511	0.022357	0.014464	0.009108	0.003703	0.001849	0.001109	0.000712	0.000463	0.000307	0.000215	?	?	?	0.320714	2	Pdeltoides_UF0163
NON_ZERO_REGIONS	216164033	4.363032	7.766549	2	1	0	0.011537	0	0.001126	0.006021	0.073588	0.002415	0.094687	1	0.199321	0.099621	0.067052	0.044735	0.028941	0.018225	0.007409	0.0037	0.002218	0.001424	0.000926	0.000614	0.00043	4.363032	4.363032	4.363032	0.640464	4	Pdeltoides_UF0163
WHOLE_GENOME	432523942	3.129471	7.58474	1	1	0	0.013875	0	0.001173	0.006753	0.074968	0.003973	0.100741	0.573939	0.18273	0.061396	0.040576	0.029301	0.021136	0.014985	0.007258	0.003698	0.002232	0.001609	0.001287	0.001057	0.000856	?	?	?	0.401141	2	Pdeltoides_UF0165
NON_ZERO_REGIONS	248242552	5.452616	9.357716	3	2	0	0.013875	0	0.001173	0.006753	0.074968	0.003973	0.100741	1	0.318378	0.106973	0.070698	0.051053	0.036826	0.02611	0.012646	0.006444	0.003888	0.002804	0.002243	0.001842	0.001492	5.452616	5.452616	5.452616	0.697996	5	Pdeltoides_UF0165
WHOLE_GENOME	432523942	2.408523	5.316739	1	1	0	0.012124	0	0.001141	0.005448	0.077292	0.002854	0.098859	0.563245	0.126671	0.053783	0.033371	0.019928	0.011123	0.006017	0.002137	0.001148	0.000673	0.000372	0.000218	0.000147	0.000113	?	?	?	0.371701	2	Pdeltoides_UF0166
NON_ZERO_REGIONS	243616760	4.276158	6.496228	2	1	0	0.012124	0	0.001141	0.005448	0.077292	0.002854	0.098859	1	0.224894	0.095488	0.059249	0.035381	0.019749	0.010682	0.003794	0.002038	0.001195	0.000661	0.000387	0.00026	0.0002	4.276158	4.276158	4.276158	0.659042	5	Pdeltoides_UF0166
WHOLE_GENOME	432523942	3.16613	8.679545	1	1	0	0.009761	0	0.000807	0.008564	0.071471	0.001612	0.092215	0.520148	0.120477	0.080479	0.06212	0.048646	0.037728	0.028684	0.015191	0.007118	0.00311	0.001347	0.000631	0.000338	0.000218	?	?	?	0.330191	2	Pdeltoides_UF0167
NON_ZERO_REGIONS	224976634	6.086975	11.271806	2	1	0	0.009761	0	0.000807	0.008564	0.071471	0.001612	0.092215	1	0.231621	0.154724	0.119427	0.093524	0.072534	0.055146	0.029205	0.013685	0.005979	0.002591	0.001214	0.000651	0.000419	6.086975	6.086975	6.086975	0.633181	4	Pdeltoides_UF0167
WHOLE_GENOME	432523942	5.736414	15.55786	1	1	0	0.008602	0	0.000634	0.009027	0.064005	0.004992	0.08726	0.606607	0.16915	0.11747	0.096936	0.082496	0.070992	0.061354	0.045706	0.033317	0.023529	0.016013	0.010484	0.006653	0.00411	?	?	?	0.403195	2	Pdeltoides_UF0169
NON_ZERO_REGIONS	262372214	9.456551	19.074536	2	1	0	0.008602	0	0.000634	0.009027	0.064005	0.004992	0.08726	1	0.278846	0.193651	0.159801	0.135995	0.117031	0.101142	0.075347	0.054923	0.038788	0.026398	0.017283	0.010968	0.006776	9.456551	9.456551	9.456551	0.663277	5	Pdeltoides_UF0169
