## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
WHOLE_GENOME	119482896	15.226779	14.62073	14	6	0	0.024535	0	0.003101	0.022814	0.004958	0.041186	0.096594	0.920529	0.859667	0.709237	0.487569	0.27201	0.12588	0.054086	0.015034	0.008219	0.005831	0.004603	0.003878	0.00342	0.003103	2.175254	7.613389	?	0.876109	9	Athaliana_SWE_6106
NON_ZERO_REGIONS	109987450	16.541338	14.507792	15	5	0	0.024535	0	0.003101	0.022814	0.004958	0.041186	0.096594	1	0.933884	0.770467	0.529662	0.295493	0.136747	0.058755	0.016332	0.008929	0.006335	0.005	0.004213	0.003716	0.003371	1.837926	2.75689	4.135335	0.951621	13	Athaliana_SWE_6106
WHOLE_GENOME	119482896	16.529539	14.677117	15	7	0	0.02483	0	0.002946	0.018869	0.003467	0.027402	0.077514	0.916011	0.857141	0.723303	0.532534	0.339145	0.188432	0.095765	0.026191	0.011085	0.006822	0.005081	0.004139	0.003539	0.003122	2.361363	8.264769	?	0.873727	9	Athaliana_SWE_6107
NON_ZERO_REGIONS	109447697	18.045123	14.415977	16	6	0	0.02483	0	0.002946	0.018869	0.003467	0.027402	0.077514	1	0.935732	0.789623	0.581361	0.370241	0.205709	0.104545	0.028593	0.012101	0.007447	0.005547	0.004519	0.003864	0.003408	2.005014	3.007521	4.511281	0.953732	13	Athaliana_SWE_6107
WHOLE_GENOME	119482896	15.176346	12.53928	15	5	0	0.023952	0	0.002792	0.014194	0.001502	0.023304	0.065743	0.916789	0.86545	0.740509	0.518666	0.274836	0.110465	0.039732	0.010919	0.006394	0.004526	0.0036	0.003078	0.002751	0.00253	1.897043	7.588173	?	0.883302	9	Athaliana_SWE_6108
NON_ZERO_REGIONS	109540647	16.553799	12.194363	16	5	0	0.023952	0	0.002792	0.014194	0.001502	0.023304	0.065743	1	0.944001	0.80772	0.565742	0.299781	0.120491	0.043339	0.01191	0.006975	0.004936	0.003926	0.003357	0.003	0.00276	1.65538	2.364828	4.13845	0.963356	14	Athaliana_SWE_6108
WHOLE_GENOME	119482896	29.999445	17.397083	31	8	0	0.019137	0	0.003223	0.085601	0.00244	0.023648	0.13405	0.932293	0.912751	0.894088	0.86344	0.807417	0.710325	0.561453	0.208203	0.040171	0.013551	0.008837	0.006331	0.004932	0.004155	1.499972	3.749931	?	0.921653	11	Athaliana_SWE_6109
NON_ZERO_REGIONS	111393111	32.178117	15.954094	32	7	0	0.019137	0	0.003223	0.085601	0.00244	0.023648	0.13405	1	0.979038	0.95902	0.926146	0.866054	0.761912	0.602228	0.223324	0.043088	0.014535	0.009479	0.006791	0.00529	0.004457	1.399049	1.89283	2.925283	0.987444	19	Athaliana_SWE_6109
WHOLE_GENOME	119482896	15.180246	14.790091	14	6	0	0.029172	0	0.002627	0.031581	0.014788	0.034723	0.112892	0.916446	0.846826	0.690549	0.476886	0.275669	0.137051	0.063762	0.017836	0.008851	0.006041	0.004714	0.003949	0.003477	0.003146	2.530041	7.590123	?	0.867578	9	Athaliana_SWE_6111
NON_ZERO_REGIONS	109499647	16.564252	14.68895	15	6	0	0.029172	0	0.002627	0.031581	0.014788	0.034723	0.112892	1	0.924033	0.753507	0.520364	0.300802	0.149546	0.069575	0.019462	0.009658	0.006592	0.005144	0.004309	0.003794	0.003432	2.070532	3.31285	5.521417	0.946414	13	Athaliana_SWE_6111
WHOLE_GENOME	119482896	16.41929	15.587743	15	7	0	0.026805	0	0.002474	0.030353	0.020731	0.041201	0.121564	0.924988	0.857242	0.711837	0.520974	0.331682	0.183949	0.092991	0.024937	0.010575	0.006627	0.004997	0.004121	0.003611	0.003281	2.345613	8.209645	?	0.878614	9	Athaliana_SWE_6112
NON_ZERO_REGIONS	110520208	17.75082	15.461124	16	6	0	0.026805	0	0.002474	0.030353	0.020731	0.041201	0.121564	1	0.92676	0.769564	0.563222	0.358579	0.198866	0.100532	0.026959	0.011433	0.007164	0.005402	0.004455	0.003904	0.003548	1.972313	2.95847	5.91694	0.949707	13	Athaliana_SWE_6112
WHOLE_GENOME	119482896	15.162334	14.905582	14	6	0	0.023681	0	0.002853	0.028637	0.003644	0.050055	0.10887	0.913322	0.849076	0.703308	0.488661	0.276368	0.128812	0.05437	0.013829	0.007392	0.005341	0.004301	0.003687	0.003294	0.00304	2.166048	15.162334	?	0.867235	9	Athaliana_SWE_6113
NON_ZERO_REGIONS	109126401	16.601295	14.81125	15	5	0	0.023681	0	0.002853	0.028637	0.003644	0.050055	0.10887	1	0.929656	0.770054	0.535037	0.302596	0.141037	0.05953	0.015141	0.008094	0.005848	0.004709	0.004037	0.003606	0.003329	1.844588	2.766882	4.150324	0.949293	13	Athaliana_SWE_6113
WHOLE_GENOME	119482896	16.103121	14.126936	15	6	0	0.02638	0	0.002935	0.032388	0.00877	0.027336	0.097808	0.918334	0.864803	0.739093	0.536921	0.321363	0.159887	0.070886	0.016692	0.007741	0.00516	0.003993	0.003329	0.002932	0.002686	2.01289	8.051561	?	0.879442	9	Athaliana_SWE_6114
NON_ZERO_REGIONS	109725245	17.53514	13.863877	16	6	0	0.02638	0	0.002935	0.032388	0.00877	0.027336	0.097808	1	0.941708	0.804819	0.584669	0.349941	0.174105	0.07719	0.018176	0.008429	0.005618	0.004348	0.003625	0.003193	0.002924	1.753514	2.922523	4.383785	0.957432	14	Athaliana_SWE_6114
WHOLE_GENOME	119482896	29.289592	17.809643	30	8	0	0.015001	0	0.003563	0.130889	0.000865	0.023826	0.174145	0.933066	0.913145	0.88986	0.849931	0.780289	0.669734	0.519401	0.20237	0.045313	0.014347	0.008926	0.006361	0.004925	0.004137	1.6272	3.661199	?	0.921997	11	Athaliana_SWE_6115
NON_ZERO_REGIONS	111485474	31.390684	16.552397	31	8	0	0.015001	0	0.003563	0.130889	0.000865	0.023826	0.174145	1	0.97865	0.953694	0.910901	0.836263	0.717777	0.55666	0.216887	0.048563	0.015376	0.009566	0.006818	0.005278	0.004434	1.494794	2.092712	3.139068	0.986502	19	Athaliana_SWE_6115
WHOLE_GENOME	119482896	29.999053	16.951948	31	5	0	0.016775	0	0.002316	0.016264	0.00128	0.048208	0.084843	0.92638	0.911556	0.9022	0.892791	0.870373	0.786266	0.581756	0.127407	0.023809	0.013707	0.008997	0.006594	0.005338	0.004488	1.249961	2.727187	?	0.919059	11	Athaliana_SWE_6118
NON_ZERO_REGIONS	110686510	32.383112	15.264429	32	5	0	0.016775	0	0.002316	0.016264	0.00128	0.048208	0.084843	1	0.983999	0.973899	0.963742	0.939542	0.848752	0.627989	0.137532	0.025701	0.014796	0.009712	0.007118	0.005762	0.004844	1.245504	1.47196	1.799062	0.991886	21	Athaliana_SWE_6118
WHOLE_GENOME	119482896	38.585959	19.238331	40	6	0	0.014581	0	0.002618	0.022074	0.001114	0.040187	0.080574	0.930206	0.914068	0.906168	0.899744	0.892652	0.88019	0.843206	0.540476	0.141561	0.028912	0.016204	0.011451	0.008219	0.006511	1.205811	2.75614	?	0.922143	11	Athaliana_SWE_6119
NON_ZERO_REGIONS	111143751	41.481074	16.667051	41	5	0	0.014581	0	0.002618	0.022074	0.001114	0.040187	0.080574	1	0.982651	0.974158	0.967252	0.959628	0.946231	0.906472	0.581028	0.152183	0.031081	0.01742	0.01231	0.008836	0.007	1.220032	1.382702	1.803525	0.991017	20	Athaliana_SWE_6119
WHOLE_GENOME	119482896	28.014998	17.3145	29	8	0	0.015978	0	0.003682	0.129672	0.000731	0.025678	0.17574	0.927385	0.905539	0.880166	0.835698	0.757707	0.636564	0.478664	0.171149	0.035293	0.011254	0.007204	0.005353	0.004313	0.003694	1.647941	4.669166	?	0.915145	11	Athaliana_SWE_6122
NON_ZERO_REGIONS	110806623	30.208602	16.031227	30	7	0	0.015978	0	0.003682	0.129672	0.000731	0.025678	0.17574	1	0.976444	0.949084	0.901134	0.817036	0.686407	0.516144	0.18455	0.038056	0.012135	0.007768	0.005772	0.004651	0.003983	1.51043	2.013907	3.356511	0.98501	18	Athaliana_SWE_6122
WHOLE_GENOME	119482896	46.925401	22.226972	49	7	0	0.013521	0	0.001753	0.007771	0.004025	0.040056	0.067127	0.929023	0.916866	0.909837	0.90447	0.899454	0.893674	0.88428	0.799386	0.484292	0.146193	0.03666	0.021068	0.016265	0.01234	1.203215	2.469758	?	0.923221	11	Athaliana_SWE_6123
NON_ZERO_REGIONS	111002398	50.510465	18.726963	50	6	0	0.013521	0	0.001753	0.007771	0.004025	0.040056	0.067127	1	0.986914	0.979348	0.973571	0.968172	0.96195	0.951839	0.860459	0.521292	0.157362	0.03946	0.022678	0.017508	0.013283	1.20263	1.365148	1.683682	0.993657	22	Athaliana_SWE_6123
WHOLE_GENOME	119482896	15.001235	13.46429	15	4	0	0.024633	0	0.002332	0.010859	0.003158	0.053792	0.094774	0.923324	0.892924	0.77834	0.505528	0.217024	0.068951	0.025743	0.01106	0.006958	0.005053	0.004045	0.003479	0.003121	0.002867	1.666804	3.750309	?	0.902328	10	Athaliana_SWE_6124
NON_ZERO_REGIONS	110321463	16.246984	13.270346	15	4	0	0.024633	0	0.002332	0.010859	0.003158	0.053792	0.094774	1	0.967075	0.842976	0.547508	0.235047	0.074677	0.027881	0.011978	0.007536	0.005473	0.00438	0.003768	0.00338	0.003105	1.624698	2.030873	2.707831	0.977199	16	Athaliana_SWE_6124
WHOLE_GENOME	119482896	11.207925	12.507512	11	4	0	0.031777	0	0.003728	0.053588	0.006168	0.037207	0.132468	0.916473	0.833611	0.568216	0.253734	0.0792	0.023817	0.010538	0.005254	0.00381	0.003184	0.002869	0.002674	0.002539	0.002434	2.241585	5.603962	?	0.857067	8	Athaliana_SWE_6125
NON_ZERO_REGIONS	109502862	12.229409	12.577892	11	4	0	0.031777	0	0.003728	0.053588	0.006168	0.037207	0.132468	1	0.909586	0.620003	0.27686	0.086419	0.025987	0.011498	0.005733	0.004157	0.003474	0.00313	0.002918	0.00277	0.002656	1.747058	2.445882	4.07647	0.934804	12	Athaliana_SWE_6125
WHOLE_GENOME	119482896	12.955874	13.014952	12	5	0	0.028505	0	0.003536	0.031947	0.01923	0.030571	0.113788	0.919557	0.850709	0.657443	0.379621	0.153888	0.048821	0.017732	0.007127	0.004633	0.003559	0.003042	0.00276	0.002579	0.002462	2.159312	6.477937	?	0.872283	9	Athaliana_SWE_6126
NON_ZERO_REGIONS	109871369	14.089252	12.970684	13	4	0	0.028505	0	0.003536	0.031947	0.01923	0.030571	0.113788	1	0.925129	0.714956	0.412831	0.16735	0.053092	0.019283	0.00775	0.005038	0.003871	0.003308	0.003001	0.002805	0.002678	1.761156	2.81785	4.696417	0.94831	13	Athaliana_SWE_6126
WHOLE_GENOME	119482896	17.260684	14.395138	17	6	0	0.027945	0	0.003195	0.057819	0.00669	0.029281	0.124929	0.926843	0.890506	0.786379	0.595153	0.369521	0.185924	0.079707	0.017111	0.00843	0.005832	0.004529	0.003804	0.003344	0.003024	1.917854	4.315171	?	0.899921	10	Athaliana_SWE_6128
NON_ZERO_REGIONS	110741859	18.623098	14.078488	17	5	0	0.027945	0	0.003195	0.057819	0.00669	0.029281	0.124929	1	0.960795	0.848449	0.64213	0.398688	0.200599	0.085999	0.018462	0.009096	0.006292	0.004887	0.004104	0.003608	0.003263	1.693009	2.327887	3.72462	0.970668	15	Athaliana_SWE_6128
WHOLE_GENOME	119482896	17.603952	15.317471	17	6	0	0.032471	0	0.003339	0.013715	0.004996	0.051948	0.106469	0.922961	0.88275	0.781666	0.59933	0.386292	0.206273	0.094687	0.020875	0.009272	0.006132	0.004693	0.003892	0.003417	0.003115	1.955995	5.867984	?	0.899889	10	Athaliana_SWE_6131
NON_ZERO_REGIONS	110277996	19.073353	15.03937	18	6	0	0.032471	0	0.003339	0.013715	0.004996	0.051948	0.106469	1	0.956433	0.846912	0.649356	0.418536	0.223491	0.10259	0.022617	0.010045	0.006644	0.005085	0.004217	0.003703	0.003375	1.733941	2.384169	3.814671	0.974907	16	Athaliana_SWE_6131
WHOLE_GENOME	119482896	20.06495	16.697041	19	8	0	0.029131	0	0.003065	0.027582	0.008499	0.052722	0.120999	0.923565	0.885705	0.800786	0.664505	0.494256	0.319096	0.175963	0.041317	0.014483	0.008832	0.006457	0.005125	0.004328	0.003792	2.006495	6.688317	?	0.898193	10	Athaliana_SWE_6132
NON_ZERO_REGIONS	110350201	21.725546	16.302971	20	7	0	0.029131	0	0.003065	0.027582	0.008499	0.052722	0.120999	1	0.959007	0.86706	0.7195	0.535161	0.345504	0.190526	0.044737	0.015682	0.009563	0.006991	0.005549	0.004686	0.004106	1.810462	2.715693	4.345109	0.972357	16	Athaliana_SWE_6132
WHOLE_GENOME	119482896	16.604536	14.962517	16	6	0	0.026094	0	0.00302	0.057997	0.003888	0.03835	0.12935	0.920637	0.874369	0.751009	0.552599	0.339903	0.175069	0.079063	0.017614	0.008023	0.005453	0.00427	0.003643	0.003258	0.003006	2.075567	5.534845	?	0.887293	9	Athaliana_SWE_6133
NON_ZERO_REGIONS	110000348	18.035925	14.743125	17	6	0	0.026094	0	0.00302	0.057997	0.003888	0.03835	0.12935	1	0.949744	0.815749	0.600235	0.369204	0.190161	0.085879	0.019132	0.008715	0.005924	0.004638	0.003957	0.003539	0.003265	1.803593	2.576561	4.508981	0.963479	14	Athaliana_SWE_6133
WHOLE_GENOME	119482896	28.019761	16.454008	29	5	0	0.017084	0	0.002097	0.008283	0.005061	0.055044	0.08757	0.92641	0.91184	0.902286	0.890962	0.853707	0.719417	0.462071	0.074961	0.018617	0.011556	0.008078	0.006316	0.005216	0.004463	1.273625	2.547251	?	0.919363	11	Athaliana_SWE_6134
NON_ZERO_REGIONS	110690123	30.245537	14.997354	29	4	0	0.017084	0	0.002097	0.008283	0.005061	0.055044	0.08757	1	0.984273	0.97396	0.961737	0.921522	0.776565	0.498776	0.080915	0.020096	0.012474	0.008719	0.006817	0.00563	0.004817	1.260231	1.440264	1.779149	0.992288	21	Athaliana_SWE_6134
WHOLE_GENOME	119482896	17.562257	14.608618	17	6	0	0.031321	0	0.00331	0.033361	0.01228	0.031108	0.111381	0.92525	0.888763	0.794121	0.611193	0.386091	0.198059	0.086286	0.017876	0.008299	0.005585	0.004295	0.003584	0.003167	0.002898	1.951362	5.854086	?	0.899586	10	Athaliana_SWE_6136
NON_ZERO_REGIONS	110551566	18.981091	14.273121	18	5	0	0.031321	0	0.00331	0.033361	0.01228	0.031108	0.111381	1	0.960565	0.858277	0.66057	0.417283	0.21406	0.093257	0.019321	0.008969	0.006036	0.004641	0.003874	0.003423	0.003132	1.725554	2.372636	3.796218	0.972024	16	Athaliana_SWE_6136
WHOLE_GENOME	119482896	14.403544	13.351596	14	5	0	0.02693	0	0.003227	0.035351	0.014286	0.031921	0.111716	0.926831	0.876914	0.736467	0.476571	0.210423	0.066148	0.021262	0.007635	0.004859	0.003772	0.003248	0.002925	0.002699	0.002543	1.800443	4.801181	?	0.892088	10	Athaliana_SWE_6137
NON_ZERO_REGIONS	110740481	15.540633	13.216171	15	4	0	0.02693	0	0.003227	0.035351	0.014286	0.031921	0.111716	1	0.946142	0.794608	0.514193	0.227035	0.07137	0.022941	0.008237	0.005242	0.004069	0.003505	0.003155	0.002912	0.002744	1.726737	2.22009	3.885158	0.962307	14	Athaliana_SWE_6137
WHOLE_GENOME	119482896	19.066911	16.249966	18	7	0	0.028652	0	0.003182	0.011824	0.003649	0.048524	0.09583	0.929477	0.888883	0.792549	0.633402	0.445635	0.269363	0.141112	0.034409	0.013318	0.008294	0.006146	0.004979	0.004255	0.003782	2.118546	4.766728	?	0.906645	10	Athaliana_SWE_6138
NON_ZERO_REGIONS	111056659	20.513581	15.950556	19	7	0	0.028652	0	0.003182	0.011824	0.003649	0.048524	0.09583	1	0.956325	0.852682	0.68146	0.479447	0.289801	0.151819	0.03702	0.014329	0.008924	0.006612	0.005356	0.004578	0.004069	1.864871	2.564198	4.102716	0.975372	16	Athaliana_SWE_6138
WHOLE_GENOME	119482896	12.190049	12.481558	11	5	0	0.030877	0	0.003469	0.02956	0.005545	0.036046	0.105497	0.917902	0.840396	0.612266	0.323824	0.126387	0.043023	0.017182	0.006721	0.004505	0.00357	0.003093	0.002808	0.002618	0.002476	2.031675	6.095024	?	0.864495	9	Athaliana_SWE_6140
NON_ZERO_REGIONS	109673609	13.280335	12.459688	12	4	0	0.030877	0	0.003469	0.02956	0.005545	0.036046	0.105497	1	0.915562	0.667028	0.352787	0.137692	0.046871	0.018718	0.007323	0.004908	0.00389	0.003369	0.003059	0.002852	0.002698	1.897191	2.656067	4.426778	0.941586	12	Athaliana_SWE_6140
WHOLE_GENOME	119482896	22.497983	15.850066	23	5	0	0.018305	0	0.002199	0.026685	0.002337	0.060439	0.109965	0.925695	0.906654	0.88042	0.816654	0.666442	0.419849	0.186949	0.024793	0.011537	0.007541	0.005747	0.004839	0.004265	0.003866	1.499866	3.749664	?	0.915208	11	Athaliana_SWE_6141
NON_ZERO_REGIONS	110604675	24.303893	15.083093	24	5	0	0.018305	0	0.002199	0.026685	0.002337	0.060439	0.109965	1	0.979431	0.951091	0.882206	0.719937	0.45355	0.201955	0.026783	0.012463	0.008146	0.006208	0.005227	0.004608	0.004176	1.429641	1.735992	2.430389	0.98829	19	Athaliana_SWE_6141
WHOLE_GENOME	119482896	15.800685	14.412876	15	5	0	0.029022	0	0.003261	0.045887	0.003255	0.041974	0.123399	0.921319	0.88332	0.770118	0.542718	0.28576	0.113315	0.040414	0.011644	0.007147	0.005202	0.004212	0.003643	0.003281	0.003036	1.755632	5.266895	?	0.8932	10	Athaliana_SWE_6142
NON_ZERO_REGIONS	110081831	17.150074	14.224249	16	5	0	0.029022	0	0.003261	0.045887	0.003255	0.041974	0.123399	1	0.958756	0.835887	0.589066	0.310164	0.122992	0.043865	0.012639	0.007758	0.005646	0.004572	0.003954	0.003561	0.003295	1.715007	2.143759	3.430015	0.969231	15	Athaliana_SWE_6142
WHOLE_GENOME	119482896	17.01988	14.721764	17	6	0	0.024848	0	0.003384	0.054051	0.001799	0.040546	0.124629	0.920216	0.886452	0.793767	0.602122	0.36003	0.165856	0.063119	0.013107	0.007203	0.005155	0.004171	0.003616	0.003266	0.003024	1.891098	5.673293	?	0.895191	10	Athaliana_SWE_6145
NON_ZERO_REGIONS	109950022	18.495536	14.430115	17	5	0	0.024848	0	0.003384	0.054051	0.001799	0.040546	0.124629	1	0.963309	0.862588	0.654327	0.391245	0.180236	0.068591	0.014243	0.007827	0.005602	0.004533	0.00393	0.003549	0.003286	1.681412	2.311942	3.082589	0.972525	16	Athaliana_SWE_6145
WHOLE_GENOME	119482896	15.29111	15.04325	15	7	0	0.029086	0	0.003155	0.013365	0.001127	0.052044	0.098778	0.912315	0.830636	0.692923	0.507838	0.300801	0.137922	0.054077	0.014076	0.008173	0.005775	0.004532	0.003844	0.00342	0.003144	2.548518	15.29111	?	0.863743	9	Athaliana_SWE_6148
NON_ZERO_REGIONS	109005983	16.760787	14.947133	16	6	0	0.029086	0	0.003155	0.013365	0.001127	0.052044	0.098778	1	0.910471	0.759522	0.556648	0.329712	0.151178	0.059274	0.015429	0.008959	0.00633	0.004967	0.004213	0.003749	0.003447	2.095098	3.352157	5.586929	0.946627	13	Athaliana_SWE_6148
WHOLE_GENOME	119482896	20.749242	14.730709	21	6	0	0.018643	0	0.003826	0.132611	0.000651	0.039048	0.19478	0.926604	0.899426	0.851364	0.74774	0.567934	0.346086	0.161757	0.022811	0.008499	0.005552	0.00422	0.003566	0.003133	0.002836	1.729103	5.18731	?	0.910912	11	Athaliana_SWE_6149
NON_ZERO_REGIONS	110713319	22.392784	14.04914	22	6	0	0.018643	0	0.003826	0.132611	0.000651	0.039048	0.19478	1	0.97067	0.9188	0.806969	0.61292	0.373499	0.174569	0.024618	0.009172	0.005991	0.004555	0.003848	0.003382	0.00306	1.492852	2.035708	3.198969	0.981137	17	Athaliana_SWE_6149
WHOLE_GENOME	119482896	16.867006	15.158073	16	6	0	0.02587	0	0.003097	0.035023	0.00245	0.037363	0.103803	0.917392	0.873534	0.759809	0.572255	0.357881	0.181211	0.07744	0.016633	0.00839	0.005891	0.004648	0.003977	0.003566	0.00329	2.108376	8.433503	?	0.887057	9	Athaliana_SWE_6150
NON_ZERO_REGIONS	109612689	18.385816	14.917516	17	6	0	0.02587	0	0.003097	0.035023	0.00245	0.037363	0.103803	1	0.952192	0.828227	0.623785	0.390106	0.197528	0.084414	0.01813	0.009145	0.006421	0.005067	0.004335	0.003887	0.003586	1.838582	2.626545	3.677163	0.966747	15	Athaliana_SWE_6150
WHOLE_GENOME	119482896	22.406426	18.213437	21	9	0	0.027124	0	0.00317	0.012856	0.002762	0.050244	0.096155	0.924396	0.890527	0.820529	0.70158	0.552894	0.398451	0.258782	0.085593	0.028538	0.013495	0.008763	0.006649	0.005425	0.004659	2.036948	7.468809	?	0.905798	10	Athaliana_SWE_6151
NON_ZERO_REGIONS	110449459	24.239002	17.732482	22	8	0	0.027124	0	0.00317	0.012856	0.002762	0.050244	0.096155	1	0.963361	0.887638	0.758961	0.598114	0.43104	0.279947	0.092593	0.030872	0.014599	0.00948	0.007193	0.005869	0.00504	1.864539	2.693222	4.039834	0.979814	17	Athaliana_SWE_6151
WHOLE_GENOME	119482896	13.361173	10.799158	13	3	0	0.016851	0	0.002774	0.023813	0.000975	0.026518	0.07093	0.922987	0.899262	0.78414	0.399869	0.098577	0.022892	0.011145	0.005589	0.003838	0.003126	0.002785	0.002583	0.00245	0.002343	1.484575	3.340293	?	0.905187	10	Athaliana_SWE_6153
NON_ZERO_REGIONS	110281165	14.476014	10.498293	14	3	0	0.016851	0	0.002774	0.023813	0.000975	0.026518	0.07093	1	0.974296	0.849568	0.433234	0.106802	0.024802	0.012075	0.006055	0.004158	0.003387	0.003017	0.002798	0.002654	0.002538	1.447601	1.809502	2.068002	0.980454	17	Athaliana_SWE_6153
WHOLE_GENOME	119482896	13.098686	13.357777	12	5	0	0.030577	0	0.003703	0.03402	0.006198	0.038975	0.113473	0.919776	0.848909	0.65025	0.379077	0.164743	0.059605	0.02337	0.008449	0.005372	0.004109	0.003428	0.003047	0.002804	0.002641	2.183114	6.549343	?	0.871529	9	Athaliana_SWE_6154
NON_ZERO_REGIONS	109897499	14.241169	13.331271	13	4	0	0.030577	0	0.003703	0.03402	0.006198	0.038975	0.113473	1	0.922952	0.706966	0.412141	0.179113	0.064804	0.025409	0.009186	0.005841	0.004467	0.003727	0.003313	0.003049	0.002872	1.780146	2.848234	4.747056	0.947274	13	Athaliana_SWE_6154
WHOLE_GENOME	119482896	15.545293	13.908835	15	5	0	0.026181	0	0.003635	0.033642	0.015288	0.033593	0.112338	0.921175	0.880815	0.760745	0.531214	0.278454	0.110533	0.038895	0.010323	0.006172	0.00451	0.003692	0.003209	0.002925	0.002744	1.943162	5.181764	?	0.892348	10	Athaliana_SWE_6163
NON_ZERO_REGIONS	110064616	16.875511	13.695316	16	5	0	0.026181	0	0.003635	0.033642	0.015288	0.033593	0.112338	1	0.956187	0.825842	0.576671	0.302281	0.119991	0.042223	0.011206	0.0067	0.004896	0.004008	0.003484	0.003176	0.002979	1.687551	2.410787	3.375102	0.968486	15	Athaliana_SWE_6163
WHOLE_GENOME	119482896	19.631833	16.449538	19	7	0	0.029241	0	0.003468	0.013361	0.003516	0.062985	0.112571	0.924711	0.889046	0.810156	0.663519	0.475123	0.290189	0.151083	0.034727	0.013257	0.00837	0.006226	0.005018	0.004254	0.003752	1.963183	6.543944	?	0.904564	10	Athaliana_SWE_6166
NON_ZERO_REGIONS	110487181	21.23023	16.083651	20	6	0	0.029241	0	0.003468	0.013361	0.003516	0.062985	0.112571	1	0.961431	0.876118	0.717542	0.513807	0.313816	0.163384	0.037555	0.014337	0.009052	0.006733	0.005427	0.0046	0.004058	1.769186	2.653779	4.246046	0.978137	17	Athaliana_SWE_6166
WHOLE_GENOME	119482896	17.278509	15.414118	16	6	0	0.026347	0	0.003216	0.061141	0.00285	0.037068	0.130622	0.920252	0.879774	0.76737	0.579744	0.370347	0.197732	0.091522	0.020148	0.009034	0.006227	0.004891	0.004131	0.003651	0.00332	2.159814	5.759503	?	0.890406	10	Athaliana_SWE_6169
NON_ZERO_REGIONS	109954388	18.775842	15.168092	17	6	0	0.026347	0	0.003216	0.061141	0.00285	0.037068	0.130622	1	0.956014	0.83387	0.629984	0.402441	0.214867	0.099453	0.021894	0.009817	0.006767	0.005315	0.004489	0.003968	0.003607	1.877584	2.682263	3.755168	0.967273	15	Athaliana_SWE_6169
WHOLE_GENOME	119482896	15.480674	14.166517	15	6	0	0.025956	0	0.003424	0.062282	0.007834	0.03151	0.131006	0.917906	0.871363	0.737778	0.515706	0.286237	0.125779	0.047922	0.010878	0.006094	0.004497	0.003722	0.003278	0.002997	0.002798	1.935084	7.740337	?	0.884004	9	Athaliana_SWE_6172
NON_ZERO_REGIONS	109674033	16.865211	13.974574	16	5	0	0.025956	0	0.003424	0.062282	0.007834	0.03151	0.131006	1	0.949295	0.803762	0.561829	0.311837	0.137028	0.052208	0.011851	0.006639	0.004899	0.004055	0.003571	0.003265	0.003049	1.686521	2.409316	4.216303	0.962734	14	Athaliana_SWE_6172
WHOLE_GENOME	119482896	20.237201	16.611266	20	8	0	0.024882	0	0.003293	0.01279	0.003329	0.052461	0.096755	0.922709	0.884203	0.805896	0.674013	0.50498	0.328267	0.181083	0.041473	0.013701	0.00823	0.006067	0.00488	0.004163	0.003694	2.02372	6.745734	?	0.901887	10	Athaliana_SWE_6173
NON_ZERO_REGIONS	110247906	21.932384	16.182354	21	7	0	0.024882	0	0.003293	0.01279	0.003329	0.052461	0.096755	1	0.958269	0.873403	0.730472	0.54728	0.355765	0.196252	0.044947	0.014849	0.008919	0.006575	0.005288	0.004511	0.004004	1.827699	2.741548	4.386477	0.977341	16	Athaliana_SWE_6173
WHOLE_GENOME	119482896	17.123106	15.490621	16	7	0	0.027491	0	0.003123	0.011724	0.004873	0.04615	0.093361	0.918084	0.867975	0.752997	0.56718	0.363799	0.198764	0.09673	0.023646	0.009843	0.006314	0.004862	0.00407	0.003569	0.003224	2.140388	8.561553	?	0.886712	9	Athaliana_SWE_6174
NON_ZERO_REGIONS	109695376	18.650907	15.260234	17	6	0	0.027491	0	0.003123	0.011724	0.004873	0.04615	0.093361	1	0.945419	0.820183	0.617786	0.396259	0.216499	0.10536	0.025756	0.010721	0.006877	0.005296	0.004434	0.003888	0.003512	1.865091	2.664415	4.662727	0.965735	15	Athaliana_SWE_6174
WHOLE_GENOME	119482896	16.422557	15.164368	16	6	0	0.028138	0	0.003052	0.018438	0.018035	0.053633	0.121297	0.923456	0.872376	0.753589	0.552144	0.326704	0.156098	0.06604	0.016962	0.009325	0.00662	0.005186	0.004292	0.003694	0.003306	2.05282	8.211279	?	0.890951	10	Athaliana_SWE_6177
