pop	prec_clim_change	tmax_clim_change
-119.31_53.94	0.00264228871668308	0.0540200931541131
-119.3_52.91	0.0553412529847116	0.0217254722467629
-119.3_58.56	0.0315606893148745	0.0666443736208464
-119.41_55.08	0.0243682960021108	0.0509374247947751
-119.4_54.76	0.0165880569170995	0.0550476492738924
-119.54_57.72	0.00073396951895057	0.0684058788310236
-119.58_51.68	0.0403682879861955	0.0148261668711017
-119.61_53.83	0.0170280828408465	0.0532861244971279
-119.66_55.71	0.0449190136885414	0.053873299422716
-119.67_50.18	0.112590791981535	0.0134316382532988
-119.73_51.58	0.0202575408803454	0.0133582295571312
-119.75_51.21	0.0308266835933798	0.0109361361998966
-119.7_49.88	0.0961498940650654	0.0208447098583806
-119.86_56.55	0.0300927679473095	0.0565155865878629
-119.95_56.33	0.0350837636068633	0.0547540618110983
-119.98_49.81	0.0833788394335224	0.0232668132574981
-119.98_51.61	0.01144991441063	0.0118902922431608
-119_54.41	0.0140922189012937	0.0493226937494076
-120.01_49.53	0.0597450486785979	0.0262760856346509
-120.06_51.69	0.0209915097528217	0.0128444590394316
-120.08_50.91	0.0644424480833034	0.0149729606024987
-120.11_50.01	0.102755611977933	0.0198171537386013
-120.18_51.15	0.044331706881908	0.0130646420943371
-120.28_56.06	0.0302395619372964	0.0554880304680836
-120.31_51.03	0.0550476492738924	0.0161473199352855
-120.32_51.31	0.0444785136720627	0.0151197543338958
-120.33_50.56	0.0798557898799933	0.0162941041850722
-120.35_51.48	0.0179088404884213	0.0151197543338958
-120.37_49.1	0.0719289283845528	0.0302395086677916
-120.38_49.58	0.0585706988274215	0.0295055400108063
-120.43_49.61	0.0628277170379359	0.0274504277712477
-120.4_49.78	0.0722225158473468	0.0245145531433068
-120.4_50.85	0.0688462600252148	0.016587701388066
-120.53_50.58	0.094828750482492	0.018936391350219
-120.53_51.79	0.00381663813687667	0.0155601355280869
-120.55_49.66	0.0678187039054355	0.0258356967258802
-120.56_51.05	0.0691398474880089	0.0152665570297244
-120.65_49.5	0.0628277170379359	0.02833119015963
-120.65_50.35	0.110682473473373	0.0199639474699983
-120.75_55.41	0.0251017722877557	0.0587909239461985
-120.76_49.26	0.0598918424099949	0.0284779922520797
-120.7_49.8	0.0783878525660228	0.0275972215026447
-120.89_50.3	0.0982050063046241	0.0239273782177186
-120.95_49.5	0.0576899364390393	0.0277440152340418
-121.01_49.73	0.0576899364390393	0.0268632528456595
-121.05_52.08	0.00234869970235274	0.0173216603048515
-121.08_50	0.0741308343555085	0.0272302451688701
-121.11_53.01	0.0258357194817551	0.0290651673500608
-121.23_54.91	0.0039634400569623	0.0598918424099949
-121.38_51.35	0.0281843964282329	0.0201841439930978
-121.38_51.83	0.00939479880941097	0.0199639474699983
-121.45_53.06	0.0346434528357099	0.028624786026575
-121.4_56.92	0.00631214156943565	0.060992813302779
-121.65_52.16	0.0212850910525717	0.0230466158293363
-121.75_53.78	0.0117448296101821	0.0462400525419539
-121.93_55.33	0.0308267378972439	0.0616533671867595
-122.03_53.86	0.00161491407140004	0.0468272003156578
-122.05_51	0.0146793731397046	0.0261292841886743
-122.13_52.76	0.0259825743698615	0.0274504277712477
-122.18_51.15	0.00308266835933798	0.0237805844863215
-122.1_56.21	0.0308267378972439	0.0654700042030827
-122.26_52.68	0.029799136222537	0.0268632528456595
-122.34_42.23	0.00719289283845528	0.0408086573283789
-122.3_50.95	0.00763327403264641	0.0246613541152031
-122.41_52.33	0.0149729649985162	0.0271568403084536
-122.45_55.91	0.0506439265454721	0.0689931145251414
-122.55_51.33	0.00983518000360211	0.0312670739674896
-122.58_51.13	0.000880762388382279	0.0309734864184991
-122.5_53.31	0.000293588583353473	0.0358176704608793
-122.61_51.7	0.00836724268963165	0.0295055486735465
-122.61_52.85	0.0136518250361959	0.0275972215026447
-122.65_57.18	0.0168813088484907	0.0800760510073715
-122.66_53.2	0.0102755672315453	0.0327350021015414
-122.68_51	0.0082204489582346	0.0309000986034327
-122.71_58.6	0.0295055746618129	0.0584239050960245
-122.73_50.5	0.0199639474699983	0.0328817958329384
-122.76_53.1	0.00484419455834346	0.031560652250365
-122.85_50.26	0.0120370859745578	0.034936908072497
-122.87_47.01	0.0491759000180106	0.0320744491441807
-122.88_56.38	0.0270100941575851	0.0722225794603608
-122.958_39.436	0.0154133417966899	0.06869950663376
-122.95_52.35	0.00675251362678179	0.0243677594119097
-122_53.26	0.016442761454255	0.0292119525480122
-123.05_53.53	0.00220190855685171	0.0406618635969819
-123.12_53.82	0.00425730945487629	0.047267581509849
-123.17_54.59	0.0248168563758302	0.0485887250924224
-123.18_54.31	0.00792964641594574	0.0455060567330844
-123.1_51.61	0.0271568403084536	0.0333221770271295
-123.35_53.2	0.00704609910705823	0.0327350021015414
-123.38_50.86	0.00689930537566118	0.0368452265806587
-123.3_51.51	0.0478547564354371	0.0362580516550705
-123.43_51.92	0.0603322236041861	0.0387535450888203
-123.58_55.58	0.027303658088673	0.0547540778867306
-123.68_59.53	0.0324414527376152	0.0625341295751418
-123.79_52.47	0.0415426259853641	0.0391939377902334
-123.79_55.5	0.0292119697011074	0.0562220156316832
-123.81_54.79	0.00792687080466616	0.041249050633167
-123.95_52.23	0.0819109021195519	0.0424233883737464
-124.12_54.75	0.00631353195269718	0.0398545097754621
-124.14_53.63	0.00851403892072487	0.0375792062707856
-124.18_52.16	0.0907185260033747	0.040955451059776
-124.23_55.02	0.00675251957434524	0.044184913150511
-124.2_53.61	0.017174871615945	0.0387535564667477
-124.31_56.08	0.0312670647875709	0.0521117746459515
-124.39_53.21	0.041102244791173	0.0383131751432619
-124.4_49.2	0.00117434985117637	0.0502034708773777
-124.51_49.3	0.00146793731397046	0.0480015642599488
-124.56_56.06	0.0312670647875709	0.050643837331981
-124.59_56.05	0.02833119015963	0.0477079627040401
-124.5_53.27	0.0387535564667477	0.0362580623003283
-124.65_49.41	0.000733968656985232	0.0455060700935295
-124.66_49.23	0.00381663701632321	0.0480015642599488
-124.6_53.95	0.0359645381059017	0.040661875535186
-124.71_54.7	0.0091012647888444	0.0411022568586718
-124.71_55.38	0.00763327403264641	0.0424234008291291
-124.85_53.59	0.0524053774948065	0.0373590375460606
-125.05_56.91	0.0233402032921304	0.0499098686749958
-125.21_54.89	0.00264229026822205	0.0417628288439004
-125.2_53.25	0.0750115967438907	0.0330286186556528
-125.53_52.58	0.0800025836113903	0.0369920203120557
-125.64_53.35	0.0519649809145544	0.0372856187217951
-125.65_56.45	0.0387535450888203	0.0471207877784519
-125.66_52.88	0.0689930537566118	0.0356708767294823
-126.05_55.61	0.00910121134661688	0.0397811128882145
-126.28_55.06	0.00455060567330844	0.0402948910989479
-126.46_55.9	0.0123306734373519	0.0399279066627097
-126.55_53.83	0.0431573570307317	0.0422766070546338
-126.88_54.76	0.0433041507621287	0.0383865720305095
-126.91_50.63	0.0480015501668342	0.0445519105593103
-127.24_54.07	0.0459464379272755	0.0393407200144084
-127.35_54.65	0.0732500719671262	0.040955451059776
-127.3_54.96	0.0488823125552165	0.0391939262830114
-127.7_54.81	0.0805897585369785	0.0405150936558072
-127.9_55.48	0.0510842185261722	0.0376526031580333
-127_54.76	0.0500566624063928	0.0376526031580333
-128.25_55.06	0.0706077848019793	0.0337625582213207
-128.28_54.81	0.0783878525660228	0.0421298380185438
-128.54_59.6	0.0365516605807826	0.0660571791286709
-128.58_54.43	0.0764795340578612	0.043230779281287
-128.75_54.81	0.0913057009289629	0.0481483863069072
-129.15_55.28	0.0760391528636701	0.0365516391178646
-129.1_59.93	0.0403682998382137	0.0606258110669802
-130.33_57.5	0.0102755702484253	0.0573963489762452
-130.36_57.12	0.0139454044827194	0.0598918599940646
-132.03_53.38	0.0832320457021253	0.0653233063653717
-132.1_53.83	0.0992325624244034	0.0670113974058022
