pop	prec_clim_change	tmax_clim_change
-124.78_53.53	0.0443317198975674	0.0373590375460606
-124.7_51.7	0.09791141884183	0.0358176704608793
-124.81_55.05	0.011596718399419	0.0397077160009668
-125.4_55.1	0.00352304955352911	0.0379462018479209
-125.4_56.35	0.044184913150511	0.0477079627040401
-125.51_57.23	0.0324414146387473	0.056809174050657
-125.76_55.4	0.00543136806169072	0.0374324124962904
-125.96_55.55	0.0107159423919844	0.0387535564667477
-125_54.83	0.00455061101749353	0.0392673346774811
-126.03_53.9	0.044331706881908	0.037872782700438
-126.16_54.33	0.0312670647875709	0.0391939262830114
-126.36_54.9	0.018936391350219	0.0408086812909942
-126.58_55.5	0.00176152477676456	0.0367718405110617
-126.5_54.13	0.0350837018038941	0.038019576431835
-126.66_54.66	0.0377259889690409	0.0403682879861955
-126_54	0.0438913256877169	0.0401480973244526
-127.15_54.56	0.0644424480833034	0.0384599576260262
-127.41_54.93	0.0557816179308776	0.0397811012085996
-128.21_59.9	0.0403682879861955	0.0579835409256263
