Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,
Amaranthus tuberculatus,G,Atuberculatus_G7,,,37.29,-88.88,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H1,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H10,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H11,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H14,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H19,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H2,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H4,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H6,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H8,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,H,Atuberculatus_H9,,,38.7,-89.81,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J1,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J11,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J18,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J2,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J3,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J4,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J5,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J6,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J8,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,J,Atuberculatus_J9,,,38.85,-88.7,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K13,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K15,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K16,,,39.23,-94.8,,Wright,WGS,
