Orthogroup,At Genes,Tau Min,Tau Z,At Node Betweenness Max,At Node Betweenness Z,At Node Strength Max,At Node Strength Z,At Node Degree Max,At Node Degree Z,At Node Closeness Max,At Node Closeness Z
OG0004643,AT1G17400/AT1G72490,0.850649351,-1.466779554,2652.666667,-1.855244092,117.002,-2.068707873,42,-2.010333304,7.76E-06,-1.606336918
OG0004644,AT1G19880,0.633634085,0.101699245,34494.1,0.655901608,2785.011,0.803579302,893,0.942002872,1.01E-05,1.120516008
OG0004645,AT1G20580/SmD3,0.581770878,-0.154449863,20017.66667,-1.093581042,3341.371,0.788137631,981,0.82518363,9.79E-06,-0.484070609
OG0004647,AT1G21920/AT1G77660,0.602899121,-0.305722344,21658.5,-0.958719354,946.7844,-1.155372559,316,-1.114837784,9.43E-06,-1.089168532
OG0004648,AT4G09150/AT1G22930,0.489295334,0.509637583,54267.53333,1.389351597,2489.1458,0.062067019,787,0.129891701,1.01E-05,0.793125002
OG0004649,AT1G22970/AT1G22980/AT1G71150,0.585571745,-0.570166127,40068,0.994976497,2805.8998,0.818364727,915,1.01106677,1.01E-05,0.911636287
OG0004650,AT1G24320/GCS1,0.474647092,0.626014744,42375.41905,0.698737399,2446.3934,0.025239233,791,0.142474167,1.01E-05,0.912558076
OG0004651,CIB5/AT1G68920,0.670598846,-0.722876235,29629.46667,-0.269266765,1492.7467,-0.718671216,505,-0.65552463,9.89E-06,-0.236615781
OG0004652,UBP16/UBP17,0.463388992,0.722876235,44329.1,0.820065876,4008.6905,1.47315816,1166,1.720203599,1.01E-05,0.880742774
OG0004653,PGI1,0.76856695,-0.524841424,47423,1.412057463,1919.0265,0.163085346,594,0.138482257,1.00E-05,0.7155256
OG0004654,AT4G24810/AT5G50330,0.631289081,-0.491213351,42946.56667,0.735702622,1921.9094,-0.410795208,585,-0.472480044,9.94E-06,-0.068770567
OG0004655,TBL18/YLS7,0.480970418,0.569123264,36008.53333,0.248201312,2942.66,0.427393593,956,0.726566577,1.02E-05,1.25598396
OG0004656,I-2,0.524232238,0.736763209,43754.56667,1.223206213,3282.8974,1.157746525,1008,1.317920313,1.02E-05,1.89218179
OG0004657,AT2G33730/AT1G28180,0.536761342,0.16852352,24327.9,-0.046537186,3585.4395,1.410411392,1115,1.777726341,1.01E-05,1.067954582
OG0004660,AT2G42950/AT1G29820/AT1G29830,0.540016234,-0.198281099,42800.5,0.724983893,767.744,-1.377476837,273,-1.262028922,9.73E-06,-0.592352226
OG0004661,KAN3/KAN2,0.679677207,-0.770529719,29746.5,-0.261707676,669.0436,-1.521664533,235,-1.404680025,9.48E-06,-1.024335457
OG0004662,AT3G14200,0.771126019,-0.540167569,14854.33333,-0.709646561,1062.8054,-0.479631325,261,-0.713563181,9.25E-06,-0.622335178
OG0004663,RPAC43/ATRPAC42,0.711089891,-0.91787537,9961.233333,-1.836863929,4514.8291,2.089834127,1017,0.989504636,9.53E-06,-0.950089146
OG0004664,PDIL1-4/PDIL1-3,0.433687622,0.987195614,84324.16667,2.425582469,2823.1473,0.340952617,873,0.430727299,9.99E-06,0.146161022
OG0004665,QS/SUFE2,0.706423478,-0.894260286,32484.16667,-0.036494683,780.1486,-1.361939798,276,-1.251979347,9.80E-06,-0.445453251
OG0004666,AT3G18260/AT1G68230,0.696998557,-0.848040319,9177.833333,-1.906958527,1074.3204,-1.042487253,242,-1.372001162,8.64E-06,-1.728269966
OG0004667,AT1G68300,0.504196076,0.867252711,48212.4,1.448414317,2080.0753,0.282216147,676,0.331300818,9.94E-06,0.495039076
OG0004669,AT1G63210/GTB1,0.606120836,-0.326851488,36632.83333,0.288233033,3672.3326,1.121655995,953,0.716704375,9.97E-06,0.047145963
OG0004670,EMB2820,0.633512266,0.102887679,15864.66667,-0.639028389,1460.8652,-0.185931108,450,-0.205146657,9.61E-06,-0.171410475
OG0004671,AT5G15260/AT3G01170,0.658141321,-0.654677535,29595.83333,-0.271474381,2022.2484,-0.337088136,680,-0.221009661,1.00E-05,0.279369619
OG0004672,AT5G17165/AT3G03150,0.67341331,-0.737150982,49404.73333,1.512057775,1078.9602,-0.466369562,376,-0.396610733,9.86E-06,0.279685788
OG0004673,PEX19-2/PEX19-1,0.310457752,2.491113385,46648.9,0.974729767,2283.8142,-0.107538278,761,0.045624052,1.01E-05,0.724193232
OG0004674,Cand8/Cand2,0.436926131,0.959663927,29207.33333,-0.302207437,2943.369,0.428059953,928,0.615706409,1.02E-05,1.208560771
OG0004675,ACBP5/ACBP4,0.554554521,0.035918031,35018.16667,0.162777229,4973.6715,3.0035374,1351,2.800989715,1.02E-05,1.90508857
OG0004676,AT5G26740/AT3G05940,0.431536797,1.007608891,42387.73333,0.701068042,1911.3237,-0.421072576,616,-0.392666597,1.00E-05,0.25636238
OG0004677,AT2G42190/AT3G57930,0.48452117,0.547363203,60611.83333,1.67648178,1337.2557,-0.838073677,451,-0.779044637,9.97E-06,0.038016013
OG0004678,AT3G08630/AT3G08640,0.651359006,-0.623858985,39655.13333,0.504340219,1361.7117,-0.821343297,420,-0.853728027,9.76E-06,-0.541643605
OG0004679,AT3G09960/AT3G09970,0.408225108,1.208486878,60354.83333,2.001241905,1836.3444,0.096840597,626,0.210117543,1.01E-05,1.457149177
OG0004680,AT5G04170/AT3G10300,0.44735329,0.866392048,22028.73333,-0.926946349,1795.5743,-0.500890305,600,-0.431728344,9.92E-06,-0.138482257
OG0004681,CYP77A9/CYP77A4/UNE9/CYP77A6,0.870968615,-1.906409483,12031.33333,-0.912097085,628.005,-0.917641842,170,-1.020233652,8.26E-06,-1.302853038
OG0004682,SUN1/SUN2,0.374810096,1.576785246,29354.56667,-0.29203854,3204.2079,0.657787901,1016,0.983075845,1.02E-05,1.474058677
OG0004683,ENGase85A/ENGase85B/AT3G61010,0.464604023,0.442757316,41213.16667,0.317519952,1586.1444,-0.988512932,483,-1.024335457,9.84E-06,-0.744499277
OG0004684,GPAT7/GPAT5,0.925859898,-1.77051189,6705.166667,-2.141101046,821.4787,-1.311426439,167,-1.717539518,8.06E-06,-2.123386298
OG0004685,AT5G06110/AT3G11450,0.59413957,-0.244323468,25537.73333,-0.621966198,4334.2686,1.867275154,1151,1.62998206,1.01E-05,0.606544377
OG0004686,2-Cys Prx B/AT3G11630,0.764746544,-1.142437961,24520,-0.711603507,2517.1724,0.08035688,642,-0.317839744,9.49E-06,-1.011573811
OG0004687,NUDT16,0.64324704,0.05662963,30873.16667,0.409472274,1196.1425,-0.384141786,423,-0.268636259,9.89E-06,0.361001921
OG0004688,PUT4,0.501979574,0.879370234,28635.16667,0.266430327,559.9383,-0.996973666,203,-0.902917605,9.56E-06,-0.253221517
OG0004689,AT3G15380,0.598926584,0.302008066,24228.33333,-0.054452718,2052.2062,0.261707676,677,0.333228682,1.01E-05,1.030003743
OG0004690,ROD1/AT3G15830,0.60260708,-0.303245693,13439.16667,-0.817515039,716.063,-0.809050374,254,-0.734905753,9.55E-06,-0.26422569
OG0004691,AT3G16220/AT3G16230,0.460178314,0.753931716,37546.13333,0.350959634,2157.3675,-0.231615732,729,-0.059325479,1.02E-05,1.443226002
OG0004692,HBT/CDC27a,0.497276917,0.445366786,36873.85,0.306347435,3342.2898,0.789382632,1069,1.216169323,1.03E-05,2.120497702
OG0004693,CIPK1/CIPK17,0.704927502,-0.881547679,38402.23333,0.412449887,932.9653,-1.171525346,321,-1.099683239,9.61E-06,-0.823048613
OG0004694,BTS,0.549136659,0.591860345,8698.833333,-1.161319758,837.2131,-0.68137666,227,-0.820491534,9.32E-06,-0.548698999
OG0004695,ENODL21/ENODL5/ENODL6,0.996862147,-2.961074652,NA,NA,NA,NA,NA,NA,NA,NA
OG0004696,CAD5/ATCAD4,0.782179521,-1.211559792,40350.16667,0.558978178,1068.6415,-1.051957563,329,-1.075514174,9.72E-06,-0.619754089
OG0004697,AT2G04400/AT5G48220,0.615372405,-0.385431886,22812.16667,-0.856796254,2557.0898,0.114268761,735,-0.04166757,9.49E-06,-1.015130408
OG0004698,AT4G13050/FaTA,0.543871753,0.117160716,59323.5,1.61748377,1093.1857,-1.025878085,365,-0.978648841,9.90E-06,-0.205457187
OG0004699,HISN5B/IGPD,0.43033633,1.016487122,45865.63333,0.925079042,2094.2373,-0.280634462,674,-0.233802534,9.99E-06,0.11824828
OG0004700,AT3G22104,0.638924964,0.079144339,45877.96667,1.339978593,1171.5488,-0.401220041,409,-0.302525714,9.91E-06,0.419079968
OG0004701,AT4G15640/AT3G21465,0.705300391,-0.88547765,23233.43333,-0.827322415,3853.2853,1.315749521,936,0.645006686,9.84E-06,-0.372058106
OG0004703,POLGAMMA1/POLGAMMA2,0.477935606,0.595032541,42085.1,0.679843451,3344.3094,0.792292405,927,0.610569354,9.91E-06,-0.147697796
OG0004704,PSBX,0.731839987,-0.357878941,4306.333333,-1.604131343,1598.9278,-0.072428332,346,-0.467725935,8.81E-06,-0.983568924
OG0004705,AT4G34450,0.4074579,1.58192873,19838.13333,-0.375318538,4727.5484,2.612958309,1299,2.672866332,1.02E-05,1.568815538
OG0004706,AT2G16405,0.282882395,3.040964993,24119.63333,-0.061153121,3045.1741,0.985049598,994,1.263378525,1.00E-05,0.88613302
OG0004707,AT2G16800/AT4G35080,0.429087957,1.032471704,29963.83333,-0.243500547,1698.1827,-0.576482374,574,-0.497790472,9.92E-06,-0.121004425
OG0004709,AT2G17990/AT4G36105/AT5G66250,0.443950887,0.632499572,21521.73333,-0.972287931,2260.3474,-0.134799375,742,-0.023414364,9.99E-06,0.11365669
OG0004710,AT2G18100/AT4G36210,0.589261745,-0.211561685,32679.4,0.53953225,1871.2443,0.125906523,629,0.216338475,9.97E-06,0.584759612
OG0004711,SDH1-2/SDH1-1,0.705189255,-0.883292649,65857.56667,1.897674591,2714.851,0.253849489,817,0.225685675,1.02E-05,1.133714991
OG0004712,AT2G19390/AT4G29790,0.432763728,0.996378762,15903.03333,-1.382203365,4104.2461,1.578252905,1149,1.61748377,1.00E-05,0.301889191
OG0004713,PRMT1A/PRMT11,0.70621317,-0.892938501,23905,-0.764302417,3938.545,1.404680025,1042,1.095241234,9.74E-06,-0.584038268
OG0004714,TIM44-1/TIM44-2,0.637555556,-0.537433735,21530.23333,-0.257305131,3789.8306,1.581430149,1051,1.487712297,9.77E-06,0.097757089
OG0004715,EXPB1/EXPB3,0.906755744,-1.67780479,41560,0.644632368,1037.6009,-1.07659914,311,-1.132559414,9.10E-06,-1.407130666
OG0004716,AT2G20830,0.342897413,2.291554285,30929.23333,0.412780959,1126.1672,-0.433731732,390,-0.356138267,9.84E-06,0.235365219
OG0004717,STS,0.869569419,-0.928284082,25617.33333,0.043493554,246.4081,-1.607442642,85,-1.548329687,7.58E-06,-1.779204685
OG0004718,AT1G54050,0.804739011,-0.683515222,2122.666667,-1.953980343,533.4783,-1.035185602,128,-1.270842824,8.51E-06,-1.172734045
OG0004719,AT4G13270/AT1G52330,0.397402597,1.330865991,20812.83333,-0.306347435,1896.0276,0.14677569,620,0.192741306,9.95E-06,0.544815175
OG0004721,RGE1,0.952072072,-1.345336212,NA,NA,NA,NA,NA,NA,NA,NA
OG0004723,AT3G17626/EMB3105,0.573196248,-0.090416042,11692.33333,-1.70439859,2339.5068,-0.064504334,595,-0.447468769,9.43E-06,-1.088068713
OG0004725,PPD1/AT4G14720,0.656429373,-0.64445815,48921.16667,1.113706446,1583.9365,-0.652512147,539,-0.574688209,9.96E-06,0.003952723
OG0004727,GLTP1,0.603600489,0.278271242,27682.13333,0.191502433,3679.7185,1.490476538,1137,1.879582732,1.02E-05,1.559515864
OG0004728,AT2G33550,0.649095547,0.027046864,15674.56667,-0.651008125,458.8209,-1.154780084,166,-1.046684691,9.44E-06,-0.423399401
OG0004730,ETT,0.67223534,-0.082406104,28607.23333,0.26422569,957.3654,-0.560756404,334,-0.496070409,9.90E-06,0.371406495
OG0004731,AIR9,0.705003705,-0.237325607,65657.63333,2.188586882,1821.9253,0.090122086,592,0.135719922,1.01E-05,1.249984549
OG0004732,RPL12-A/RPL12-B/RPL12-C,0.807025417,-1.667034197,25417.66667,-0.632329982,2446.3373,0.024630934,684,-0.2094959,9.52E-06,-0.961612
OG0004733,ALS3,0.602883117,0.283190239,29813.56667,0.336444546,786.1897,-0.736101233,284,-0.642014669,9.61E-06,-0.181292749
OG0004734,TRM19,0.850335753,-0.853132803,20648.33333,-0.316880467,739.193,-0.782343693,266,-0.698349327,9.53E-06,-0.296801387
OG0004735,PHT4;2/PHT4;3,0.560667904,-0.009310215,26312.66667,-0.556491625,735.4855,-1.413707369,261,-1.306413622,9.47E-06,-1.041963864
OG0004736,eIF6B/eIF6A,0.716850179,-0.945705098,52729.06667,1.660580784,3261.4461,1.140097912,1019,1.364249407,9.95E-06,0.54516791
OG0004737,PXN,0.602113742,0.28873232,30198.06667,0.369452606,2259.0855,0.414105697,759,0.560400617,1.01E-05,1.266762639
OG0004738,AT2G40390/AT5G64190,0.901739298,-1.66348661,9566.666667,-1.867275154,466.4841,-1.895837297,152,-1.835223462,8.37E-06,-1.895837297
OG0004739,ETG1,0.811994949,-0.711790137,7380.666667,-1.269480413,1804.9903,0.077916812,341,-0.476563508,8.99E-06,-0.860312706
OG0004740,RPB5D/RPB5E/NRPE5,0.474928051,0.334655884,30384.5,-0.206388898,1386.9589,-0.802739734,480,-0.717097521,9.88E-06,-0.244127003
OG0004741,AT2G42230/AT3G57890,0.437076174,0.95685725,36303.73333,0.26706046,3903.7056,1.372780883,1184,1.80186149,1.03E-05,2.07652192
OG0004742,MTHFR2/MTHFR1,0.508752359,0.364819908,48136.13333,1.053015652,2257.6857,-0.137254423,716,-0.104786319,1.01E-05,0.690223938
OG0004743,AT2G44280/AT3G60070,0.545309168,0.104670603,45768.83333,0.920424825,750.9904,-1.398185887,268,-1.279067286,9.74E-06,-0.57684143
OG0004744,AT2G45010/AT5G51400,0.35588836,1.823998225,35715.6,0.219763544,3110.6995,0.582236235,991,0.874040736,1.02E-05,1.16790948
OG0004745,AT2G45260/AT4G33320/AT4G34080,NA,0.88547765,24912.9,-0.007601445,2393.8923,0.517157676,796,0.658543074,1.01E-05,1.398994431
OG0004746,DHDPS2/DHDPS1,0.552371676,0.05070994,52987.56667,1.334032791,2841.0035,0.349020079,874,0.43473408,9.82E-06,-0.419411953
OG0004749,FUM1/FUM2,0.549971331,0.069660231,26773.8,-0.517852919,2688.6574,0.228493648,842,0.324242447,9.96E-06,0.030105978
OG0004750,AT2G48080/AT4G02940,0.877978517,-1.556617306,52212.06667,1.29297025,1001.6244,-1.104706574,338,-1.045633604,9.66E-06,-0.727358602
OG0004752,AT3G47890/AT3G47910,0.439973717,0.932384528,17515.58333,-1.286683131,4539.3699,2.109116838,1133,1.545312297,1.00E-05,0.186859257
OG0004754,TIP1,0.281378722,3.146787521,37433.4,0.83764177,2441.9176,0.547992235,788,0.636047797,1.00E-05,0.830752366
OG0004756,CEN2/CEN2,0.503979266,0.39915751,42955.83333,0.736898804,3327.5234,0.776164904,1011,0.959682677,1.02E-05,1.545312297
OG0004757,AT5G66480/AT3G50910,0.748877583,-1.072585486,30824.4,-0.167400632,1477.8145,-0.730531277,500,-0.666874949,9.93E-06,-0.085848806
OG0004758,AT5G66230/AT3G51230,0.790532307,-1.242940198,4615.833333,-2.403156141,2173.689,-0.21882918,399,-0.903832124,8.74E-06,-1.656970334
OG0004759,F3H,0.980674088,-1.575761541,5560.333333,-1.460674452,863.2911,-0.657033104,209,-0.878951705,8.86E-06,-0.945800474
OG0004760,AT5G24650/AT3G49560,0.413758117,1.154440123,77661.06667,2.256849712,3041.4771,0.521681245,962,0.757803451,9.97E-06,0.050190116
OG0004761,AT3G53270,0.509600614,0.82539061,53392.16667,1.687743612,1464.4335,-0.182220106,517,-0.038320289,1.00E-05,0.799805689
OG0004762,TPI,0.577795538,0.422957353,39517.5,0.964996955,2459.8012,0.562180263,723,0.457573881,1.00E-05,0.679460399
OG0004763,CBL,0.548192004,0.601394987,26044.56667,0.075172289,1426.4505,-0.216338475,442,-0.223814683,9.88E-06,0.330979628
OG0004764,GK-1/AGK2,0.661652364,-0.673840557,25277,-0.645381094,1039.4997,-1.074430472,360,-0.990497314,9.63E-06,-0.794791846
OG0004765,SAD2/AT3G59020,0.441292041,0.918325853,50639.5,1.216806553,3979.8648,1.449282836,1189,1.836863929,1.00E-05,0.392995041
OG0004766,PARG2/TEJ,0.514209452,0.319377956,49524,1.146527623,1262.9947,-0.892907255,420,-0.853728027,9.78E-06,-0.50157981
OG0004767,AT3G61690,0.391541353,1.730837667,22315.25,-0.194910049,3691.2219,1.500710819,1027,1.39415681,1.01E-05,1.288773179
OG0004768,AT4G03250,0.404586039,1.608296257,32720.5,0.543757378,2470.0421,0.566815706,811,0.703791949,1.00E-05,0.731325594
OG0004769,AT4G11560,0.604024804,0.277042548,20329.8,-0.338053782,2965.9057,0.925079042,892,0.940109157,9.99E-06,0.645755592
OG0004770,EDA35,0.550423062,0.582029062,13681,-0.800224416,3092.3759,1.017678717,850,0.821343297,9.61E-06,-0.169867905
OG0004771,AT4G19880/AT5G44990/AT5G45020,0.683751804,-1.153864818,44422.46667,0.830323088,1013.3508,-1.095795302,298,-1.175156595,9.60E-06,-0.838505741
OG0004772,AT4G19006/AT5G45620,0.491587128,0.492213965,25295.05,-0.643136001,3637.9554,1.082043089,1075,1.244689255,1.00E-05,0.385123982
OG0004773,SSP4b/SSP4,0.533586483,0.194062893,33376.41905,0.036494683,2156.7239,-0.232240419,703,-0.149542385,9.96E-06,0.017331995
OG0004774,AT5G46550,0.702078668,-0.222758309,28419.96667,0.251965872,2299.8373,0.442768704,751,0.538477474,9.87E-06,0.292990576
OG0004775,BOU,0.634726732,0.098134798,28315.8,0.242874187,1216.1654,-0.371406495,408,-0.306028788,9.66E-06,-0.091038
OG0004776,AT4G17580/BI1,0.700697974,-0.864672644,34990.06667,0.687140527,2209.6928,0.373035819,698,0.387744994,1.00E-05,0.690609825
OG0004777,RABA5a,0.498931277,0.898235047,30682.9,0.396610733,2398.7468,0.518896253,814,0.710820402,1.01E-05,1.113141311
OG0004778,PFK2,0.910761982,-1.090622063,44244.16667,1.250648929,673.5428,-0.863839828,240,-0.775343305,9.42E-06,-0.437409145
OG0004779,AT2G22230/AT5G10160,0.829551138,-1.399919071,39306.33333,0.478949199,2053.513,-0.308897734,613,-0.402868285,9.73E-06,-0.599979143
OG0004780,AT2G21230/AT4G38900,0.321456804,2.338963119,40464.46667,0.567172783,2547.2296,0.104174881,851,0.350959634,1.02E-05,1.23681114
OG0004782,ARGAH2/ARGAH1,0.545408417,0.102293444,35660.63333,0.215716009,1558.366,-0.67143916,529,-0.593802305,1.00E-05,0.246320354
OG0004783,AT4G09830/AT5G64780,0.5802886,-0.141899318,25110.5,-0.65816544,2683.4911,0.223191194,767,0.070294521,1.00E-05,0.314004383
OG0004784,AT2G23090,0.421525398,1.468514977,21661.06667,-0.243813763,2432.2378,0.540587626,742,0.511951285,9.92E-06,0.459600489
OG0004785,PUB4/AT5G67340,0.475865801,0.613123269,29836.08333,-0.254791634,3158.704,0.619017393,1023,1.019722132,1.01E-05,0.987027197
OG0004787,SKB1,0.707424242,-0.248284058,20090.73333,-0.360028511,4461.6918,2.297478987,1074,1.589981775,9.60E-06,-0.191502433
OG0004788,PYL2/PYL3,0.761349862,-1.128360859,25753.83333,0.055975311,345.3406,-1.379048924,118,-1.329604198,8.42E-06,-1.226424912
OG0004789,AT5G41800,0.84139904,-0.821656794,17349.16667,-0.548698999,681.8208,-0.853290365,244,-0.763488285,9.38E-06,-0.491948227
OG0004790,AT4G39160,0.604375804,0.274586414,34056.98333,0.627880106,2706.4209,0.744900492,860,0.847180158,9.91E-06,0.416094169
OG0004791,SAMC1/SAMC2,0.581715969,-0.153552611,33106.13333,0.014899239,2308.5543,-0.089206247,658,-0.276209461,9.59E-06,-0.855918796
OG0004792,AT4G36550,0.572857736,0.451576494,57124.63333,1.858654148,1411.0055,-0.228493648,445,-0.214782466,9.65E-06,-0.103869176
OG0004793,SSR16/AT5G56940,0.525406632,0.250723277,24409.06667,-0.718671216,2895.4544,0.388400663,867,0.409472274,9.65E-06,-0.74851684
OG0004795,AT4G29250,0.993667134,-1.742858525,NA,NA,NA,NA,NA,NA,NA,NA
OG0004796,AT4G30600,0.58354388,0.39021152,27046.46667,0.140631469,2142.0748,0.329053199,699,0.389712502,9.97E-06,0.593802305
OG0004797,DER1,0.626508471,0.149068194,27740.23333,0.197699781,2524.8907,0.605448362,749,0.533563073,9.93E-06,0.484412486
OG0004798,AT4G27680/AT5G53540,0.364193548,1.69247544,51936.8,1.280446466,2417.7633,0.001520275,797,0.166167379,1.02E-05,1.2303042
OG0004799,WIN1,0.406167086,1.596557657,33195.13333,0.574688209,2711.3097,0.749724465,834,0.778632852,9.93E-06,0.471800234
OG0004800,AT1G44760,0.834838308,-0.799082762,42699.83333,1.16191674,763.347,-0.759830929,256,-0.726566577,9.47E-06,-0.384469143
OG0004801,AT1G34420,0.807965767,-0.700790837,30102.16667,0.360028511,1230.0019,-0.361651052,393,-0.347081835,9.31E-06,-0.566458702
OG0004802,AT5G49530,0.59544994,0.320000064,25808.46667,0.059630072,2520.8729,0.602529202,836,0.786479527,9.86E-06,0.281267051
OG0004803,GH9B14/GH9B15,0.915909091,-1.715189024,3146,-1.767485137,164.122,-1.817496043,48,-1.895837297,7.01E-06,-2.284890274
OG0004805,AT4G20330/AT4G21010,0.4502849,0.840021877,36062.11667,0.754161817,3479.7815,1.320824399,1099,1.70439859,1.02E-05,1.695372116
OG0004806,AT5G04070/AT5G15940,0.645823784,-0.587639987,30696.23333,0.396939689,1912.1292,0.155694727,641,0.24851489,1.00E-05,0.787722902
OG0004807,WCRKC2/WCRKC1,0.644976668,-0.580629197,36366.96667,0.272420907,1659.3183,-0.606178957,571,-0.507796147,9.97E-06,0.040450325
OG0004808,AT5G07340/CNX1,0.6705539,-0.722108834,8854.966667,-1.951933144,2026.7327,-0.333871578,508,-0.645006686,9.59E-06,-0.849794933
OG0004809,Tudor1/Tudor2,0.55285525,0.047158992,35742.53333,0.222567791,3353.5234,0.806522264,997,0.897901183,1.01E-05,0.733313411
OG0004810,AT5G08390/AT5G23430,0.518061568,0.297062158,40689.23333,0.5858422,2655.8161,0.204215183,857,0.366524413,1.02E-05,1.591058938
OG0004811,HAM2/HAM1,0.463439591,0.720192187,41334.2,0.628250453,3564.0764,1.005002426,1117,1.458028798,1.01E-05,0.944374777
OG0004812,TRA2,0.735146038,-0.374630368,28787.5,0.275261953,1735.6498,0.027976696,502,-0.074867377,9.73E-06,0.0164197
OG0004813,AT5G16100,0.945004802,-1.272932222,NA,NA,NA,NA,NA,NA,NA,NA
OG0004815,TOPII,0.812161001,-0.712551878,5509,-1.467779977,2543.1938,0.621597302,494,-0.093480814,9.12E-06,-0.753353923
OG0004816,CP1,0.873196441,-0.940172907,29429.83333,0.314643288,909.5165,-0.614604247,292,-0.615338939,9.43E-06,-0.430727299
OG0004817,KNAT1,0.933403999,-1.205425334,17452.16667,-0.540235767,588.4139,-0.959682677,189,-0.947228095,8.49E-06,-1.183077932
OG0004818,AT5G51030/AT5G61830,0.60979798,-0.348755696,52244.4,1.643913455,1737.6803,0.030410173,602,0.159081014,1.01E-05,1.212356274
OG0004819,AT5G52580,0.697885338,-0.204011471,38268.9,0.899267054,2105.7077,0.300616513,710,0.424064629,1.01E-05,1.176370461
OG0004820,AT5G53850,0.475358964,1.049749553,33460.1,0.589094092,1869.9356,0.124987152,634,0.229430038,9.99E-06,0.643136001
OG0004821,AT4G26550/AT5G56020,0.490974026,0.496890039,22978.13333,-0.848051106,2152.0462,-0.235677825,708,-0.132038416,9.86E-06,-0.325845192
OG0004823,CER3,0.859570748,-0.889860388,35460.33333,0.713171027,923.2963,-0.603988138,278,-0.666115599,9.22E-06,-0.653264712
OG0004824,HDS,0.643377719,0.0563336,33238.56667,0.576482374,2301.9778,0.444446171,676,0.331300818,9.70E-06,-0.020068968
OG0004825,AT5G21222/AT5G25630,0.63639865,-0.528916209,48099.01905,1.04931748,2075.5314,-0.291721254,642,-0.317839744,9.83E-06,-0.390040566
OG0004827,AT5G20090,0.638245812,0.081812991,32979.25238,0.558622745,3242.3365,1.125657478,962,1.152414227,1.01E-05,1.247994712
OG0004828,RPT6A/AT5G20000,0.418251082,1.117809988,35059.4,0.165242605,4413.452,1.974917288,1306,2.515468401,1.02E-05,1.3150273
OG0004829,NIC3/NIC2,0.945635535,-1.278935691,9573.666667,-1.084229671,343.0399,-1.383785755,116,-1.336256933,7.84E-06,-1.548329687
OG0004830,DXR,0.598301698,0.304174218,22727.66667,-0.161236872,2318.5994,0.456898762,705,0.407819613,9.62E-06,-0.155079232
OG0004831,AT5G62910/AT3G48070,0.393416928,1.363829755,58977.23333,1.598651284,2060.6783,-0.304117558,682,-0.213849111,1.01E-05,0.524819206
OG0004832,AT5G09570/AT5G64400,0.50838901,0.367348242,47594.46667,1.033109529,2597.5247,0.149542385,808,0.19831993,1.00E-05,0.312088437
OG0004833,AT5G66840,0.710186688,-0.260189499,871.6666667,-2.284890274,697.6008,-0.8350536,206,-0.891096795,8.10E-06,-1.379836247
OG0004836,AT5G42090,0.586060606,0.374630368,960.3333333,-2.249154493,156.095,-1.862085956,59,-1.770392282,8.51E-06,-1.179412734
OG0004871,AT2G45720/AT1G01830,0.683343807,-0.786134483,28486.33333,-0.365549048,590.4736,-1.656970334,208,-1.52457412,9.52E-06,-0.972775834
OG0004872,TPK2/TPK1,0.420335762,1.095994904,34007.86667,0.086764374,1261.2923,-0.893813584,443,-0.799805689,9.95E-06,-0.025543386
OG0004873,AT4G02660/SPI,0.376441558,1.560600302,25643.5,-0.614604247,3741.3557,1.185530254,942,0.667254768,1.01E-05,0.697961361
OG0004876,ZFN2/AT1G04990,0.474353929,0.630335019,42694.33333,0.718277625,1219.3948,-0.929753385,423,-0.842401384,9.90E-06,-0.209806711
OG0004877,AXL/AT3G25880/AXR1,0.526977568,-0.096353044,34475.56667,0.117942097,2697.8884,0.234115025,888,0.480313675,1.00E-05,0.388072808
OG0004879,PDS1,0.83609539,-0.804381386,28290.06667,0.23974381,1317.7082,-0.292355856,412,-0.295530641,9.61E-06,-0.173570759
OG0004881,LIG1/AT1G49250,0.587301587,-0.195870269,35485.73333,0.7155256,2969.6264,0.92741368,893,0.942002872,9.79E-06,0.126825999
OG0004882,AXS1/AXS2,0.459689625,0.758652647,59771.7,1.64156936,2580.6108,0.136947497,833,0.279685788,1.02E-05,1.295780999
OG0004883,AT1G08760,0.392423155,1.720358523,19095.23333,-0.430727299,1663.9731,-0.024326788,581,0.106315085,9.88E-06,0.325845192
OG0004884,PBG1,0.472922502,1.067346601,35297.4,0.706130889,4178.4064,1.970660369,1193,2.172209247,1.02E-05,1.548329687
OG0004885,POLD4,0.70210106,-0.223061302,28451.6,0.255419857,1684.6789,-0.013378813,573,0.089206247,9.91E-06,0.412780959
OG0004887,AT1G10740/AT1G23330,0.586525212,-0.188343688,58139.83333,1.562600754,1025.0859,-1.088068713,350,-1.014112929,9.65E-06,-0.762674658
OG0004889,EXPA7/EXPA18,0.974987013,-2.199718024,7194,-2.100757034,1042.0581,-1.07334803,197,-1.587832967,7.84E-06,-2.268649232
OG0004890,LPLAT1/LPLAT2,0.755309156,-1.105202062,27277.33333,-0.474520787,1440.4849,-0.7602368,497,-0.674108084,9.85E-06,-0.329695206
OG0004891,MEF14/AT1G12850,0.480323165,0.57364683,35237.63333,0.177893769,2291.7871,-0.102035153,762,0.04836357,1.01E-05,0.839370338
OG0004892,AT2G03810/AT1G13650,0.625045568,-0.446672659,34355.56667,0.107538278,1084.3719,-1.032591207,386,-0.935860575,9.94E-06,-0.058716309
